onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	79	S2104_4	FALSE	.	7	.	.	.	.
9430	151	S2104_4	FALSE	1	0	t.03.01	5514	14944	9430
9619	236	S2104_4	FALSE	2	189	t.03.01	5514	14944	9430
9881	219	S2104_4	FALSE	2	451	t.03.01	5514	14944	9430
10125	32	S2104_4	FALSE	2	695	t.03.01	5514	14944	9430
10201	173	S2104_4	FALSE	4	771	t.03.01	5514	14944	9430
10418	240	S2104_4	FALSE	2	988	t.03.01	5514	14944	9430
10696	216	S2104_4	FALSE	4	1266	t.03.01	5514	14944	9430
10945	217	S2104_4	FALSE	4	1515	t.03.01	5514	14944	9430
11194	297	S2104_4	FALSE	5	1764	t.03.01	5514	14944	9430
11514	96	S2104_4	FALSE	4	2084	t.03.01	5514	14944	9430
11650	292	S2104_4	FALSE	6	2220	t.03.01	5514	14944	9430
11975	38	S2104_4	FALSE	6	2545	t.03.01	5514	14944	9430
12058	201	S2104_4	FALSE	5	2628	t.03.01	5514	14944	9430
12286	223	S2104_4	FALSE	5	2856	t.03.01	5514	14944	9430
12545	239	S2104_4	FALSE	6	3115	t.03.01	5514	14944	9430
12817	230	S2104_4	FALSE	7	3387	t.03.01	5514	14944	9430
13110	198	S2104_4	FALSE	8	3680	t.03.01	5514	14944	9430
13343	289	S2104_4	FALSE	.	3913	t.03.01	5514	14944	9430
13649	398	S2104_4	FALSE	8	4219	t.03.01	5514	14944	9430
14082	193	S2104_4	FALSE	.	4652	t.03.01	5514	14944	9430
14304	237	S2104_4	FALSE	.	4874	t.03.01	5514	14944	9430
14598	238	S2104_4	FALSE	6	5168	t.03.01	5514	14944	9430
14867	194	S2104_4	FALSE	7	5437	t.03.01	5514	14944	9430
#VALUE!	79	S2104_4	FALSE	.	7	.	.	.	.
16296	240	S2104_4	FALSE	1	0	t.03.02	3544	19840	16296
16569	200	S2104_4	FALSE	1	273	t.03.02	3544	19840	16296
16803	128	S2104_4	FALSE	1	507	t.03.02	3544	19840	16296
16968	304	S2104_4	FALSE	3	672	t.03.02	3544	19840	16296
17297	282	S2104_4	FALSE	3	1001	t.03.02	3544	19840	16296
