onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	82	S2021_5	FALSE	.	7	.	.	.	.
9385	290	S2021_5	FALSE	.	0	t.02.01	0	17385	9385
9699	304	S2021_5	FALSE	2	314	t.02.01	0	17385	9385
10028	296	S2021_5	FALSE	4	643	t.02.01	0	17385	9385
10338	206	S2021_5	FALSE	3	953	t.02.01	0	17385	9385
10575	291	S2021_5	FALSE	5	1190	t.02.01	0	17385	9385
10888	351	S2021_5	FALSE	6	1503	t.02.01	0	17385	9385
11261	474	S2021_5	FALSE	8	1876	t.02.01	0	17385	9385
11763	278	S2021_5	FALSE	10	2378	t.02.01	0	17385	9385
12064	206	S2021_5	FALSE	10	2679	t.02.01	0	17385	9385
12296	302	S2021_5	FALSE	10	2911	t.02.01	0	17385	9385
12625	292	S2021_5	FALSE	10	3240	t.02.01	0	17385	9385
12938	354	S2021_5	FALSE	.	3553	t.02.01	0	17385	9385
13305	470	S2021_5	FALSE	10	3920	t.02.01	0	17385	9385
13793	457	S2021_5	FALSE	.	4408	t.02.01	0	17385	9385
14285	486	S2021_5	FALSE	10	4900	t.02.01	0	17385	9385
14789	224	S2021_5	FALSE	10	5404	t.02.01	0	17385	9385
15057	253	S2021_5	FALSE	.	5672	t.02.01	0	17385	9385
15333	337	S2021_5	FALSE	5	5948	t.02.01	0	17385	9385
15701	328	S2021_5	FALSE	7	6316	t.02.01	0	17385	9385
16049	244	S2021_5	FALSE	9	6664	t.02.01	0	17385	9385
16317	343	S2021_5	FALSE	8	6932	t.02.01	0	17385	9385
16683	339	S2021_5	FALSE	9	7298	t.02.01	0	17385	9385
17036	146	S2021_5	FALSE	10	7651	t.02.01	0	17385	9385
17218	135	S2021_5	FALSE	.	7833	t.02.01	0	17385	9385
17373	121	S2021_5	FALSE	.	7988	t.02.01	0	17385	9385
#VALUE!	61	S2021_5	FALSE	.	28	.	.	.	.
18734	580	S2021_5	FALSE	1	0	t.02.02	6633	25367	18734
19336	332	S2021_5	FALSE	1	602	t.02.02	6633	25367	18734
19687	178	S2021_5	FALSE	1	953	t.02.02	6633	25367	18734
19893	236	S2021_5	FALSE	3	1159	t.02.02	6633	25367	18734
20150	205	S2021_5	FALSE	4	1416	t.02.02	6633	25367	18734
20367	226	S2021_5	FALSE	4	1633	t.02.02	6633	25367	18734
20604	91	S2021_5	FALSE	3	1870	t.02.02	6633	25367	18734
20722	453	S2021_5	FALSE	5	1988	t.02.02	6633	25367	18734
21200	283	S2021_5	FALSE	6	2466	t.02.02	6633	25367	18734
21502	303	S2021_5	FALSE	7	2768	t.02.02	6633	25367	18734
21827	494	S2021_5	FALSE	9	3093	t.02.02	6633	25367	18734
22368	198	S2021_5	FALSE	1	3634	t.02.02	6633	25367	18734
22593	170	S2021_5	FALSE	1	3859	t.02.02	6633	25367	18734
22814	492	S2021_5	FALSE	9	4080	t.02.02	6633	25367	18734
23330	248	S2021_5	FALSE	10	4596	t.02.02	6633	25367	18734
23591	369	S2021_5	FALSE	.	4857	t.02.02	6633	25367	18734
23984	210	S2021_5	FALSE	9	5250	t.02.02	6633	25367	18734
24219	374	S2021_5	FALSE	8	5485	t.02.02	6633	25367	18734
24612	191	S2021_5	FALSE	9	5878	t.02.02	6633	25367	18734
24831	344	S2021_5	FALSE	.	6097	t.02.02	6633	25367	18734
25194	82	S2021_5	FALSE	10	6460	t.02.02	6633	25367	18734
25300	160	S2021_5	FALSE	.	6566	t.02.02	6633	25367	18734
#VALUE!	85	S2021_5	FALSE	.	7	.	.	.	.
26716	470	S2021_5	FALSE	2	0	t.02.03	6395	33111	26716
27208	214	S2021_5	FALSE	2	492	t.02.03	6395	33111	26716
27445	115	S2021_5	FALSE	3	729	t.02.03	6395	33111	26716
27736	34	S2021_5	FALSE	4	1020	t.02.03	6395	33111	26716
27786	243	S2021_5	FALSE	4	1070	t.02.03	6395	33111	26716
28042	325	S2021_5	FALSE	5	1326	t.02.03	6395	33111	26716
28386	94	S2021_5	FALSE	6	1670	t.02.03	6395	33111	26716
28645	34	S2021_5	FALSE	7	1929	t.02.03	6395	33111	26716
28694	204	S2021_5	FALSE	7	1978	t.02.03	6395	33111	26716
28918	298	S2021_5	FALSE	7	2202	t.02.03	6395	33111	26716
29238	333	S2021_5	FALSE	8	2522	t.02.03	6395	33111	26716
29595	225	S2021_5	FALSE	10	2879	t.02.03	6395	33111	26716
29827	297	S2021_5	FALSE	10	3111	t.02.03	6395	33111	26716
30137	87	S2021_5	FALSE	9	3421	t.02.03	6395	33111	26716
30249	492	S2021_5	FALSE	7	3533	t.02.03	6395	33111	26716
30759	313	S2021_5	FALSE	7	4043	t.02.03	6395	33111	26716
31100	240	S2021_5	FALSE	9	4384	t.02.03	6395	33111	26716
31354	124	S2021_5	FALSE	10	4638	t.02.03	6395	33111	26716
31711	672	S2021_5	FALSE	10	4995	t.02.03	6395	33111	26716
32402	276	S2021_5	FALSE	.	5686	t.02.03	6395	33111	26716
32686	84	S2021_5	FALSE	.	5970	t.02.03	6395	33111	26716
32791	267	S2021_5	FALSE	10	6075	t.02.03	6395	33111	26716
33080	124	S2021_5	FALSE	.	6364	t.02.03	6395	33111	26716
#VALUE!	84	S2021_5	FALSE	.	7	.	.	.	.
34466	576	S2021_5	FALSE	2	0	t.02.04	3301	37767	34466
35064	266	S2021_5	FALSE	2	598	t.02.04	3301	37767	34466
35357	317	S2021_5	FALSE	5	891	t.02.04	3301	37767	34466
