onset	duration	RECORDING_SESSION_LABEL	CURRENT_SAC_ADJUSTED	CURRENT_SAC_AMPLITUDE	CURRENT_SAC_AVG_VELOCITY	CURRENT_SAC_DIRECTION	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_TIME	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
46277	21	S3013_4	FALSE	1.55	73.83	RIGHT	9	9	2611	t.01.07	3510	47176	43666
46563	20	S3013_4	FALSE	1.66	83.03	RIGHT	10	9	2897	t.01.07	3510	47176	43666
46978	25	S3013_4	FALSE	2.93	117.1	LEFT	9	10	3312	t.01.07	3510	47176	43666
48759	23	S3013_4	FALSE	1.78	77.56	LEFT	2	3	176	t.01.08	2452	51035	48583
49175	25	S3013_4	FALSE	2.6	104.14	RIGHT	3	2	592	t.01.08	2452	51035	48583
49371	28	S3013_4	FALSE	2.29	81.8	RIGHT	5	3	788	t.01.08	2452	51035	48583
49587	25	S3013_4	FALSE	2.25	90.12	RIGHT	.	5	1004	t.01.08	2452	51035	48583
49808	22	S3013_4	FALSE	1.68	76.42	RIGHT	7	6	1225	t.01.08	2452	51035	48583
50096	29	S3013_4	FALSE	2.73	94.29	RIGHT	9	7	1513	t.01.08	2452	51035	48583
50759	10	S3013_4	FALSE	0.66	65.6	RIGHT	9	9	2176	t.01.08	2452	51035	48583
50875	25	S3013_4	FALSE	2.08	83.05	RIGHT	10	9	2292	t.01.08	2452	51035	48583
50962	5	S3013_4	FALSE	0.3	59.36	.	10	10	2379	t.01.08	2452	51035	48583
52649	18	S3013_4	FALSE	1.11	61.68	LEFT	1	2	200	t.01.09	3030	55479	52449
52929	40	S3013_4	FALSE	2.06	51.4	RIGHT	2	1	480	t.01.09	3030	55479	52449
53183	27	S3013_4	FALSE	2.57	95.17	RIGHT	5	2	734	t.01.09	3030	55479	52449
53642	24	S3013_4	FALSE	1.63	67.72	RIGHT	6	5	1193	t.01.09	3030	55479	52449
53811	22	S3013_4	FALSE	1.82	82.61	RIGHT	6	5	1362	t.01.09	3030	55479	52449
54265	26	S3013_4	FALSE	2.55	98.03	RIGHT	8	6	1816	t.01.09	3030	55479	52449
54728	19	S3013_4	FALSE	1.3	68.2	RIGHT	8	8	2279	t.01.09	3030	55479	52449
55015	26	S3013_4	FALSE	2.48	95.51	RIGHT	10	8	2566	t.01.09	3030	55479	52449
55352	16	S3013_4	FALSE	0.95	59.52	RIGHT	10	10	2903	t.01.09	3030	55479	52449
#VALUE!	130	S3013_4	FALSE	4.15	31.96	DOWN	.	.	43	.	.	.	.
56851	130	S3013_4	TRUE	4.55	34.97	DOWN	.	1	-48	t.01.10	1839	58738	56899
57007	208	S3013_4	TRUE	2.02	9.7	UP	.	1	108	t.01.10	1839	58738	56899
57383	17	S3013_4	TRUE	1.04	61.38	LEFT	1	2	484	t.01.10	1839	58738	56899
57533	38	S3013_4	TRUE	2.24	58.89	RIGHT	3	1	634	t.01.10	1839	58738	56899
57832	6	S3013_4	TRUE	0.21	34.91	.	3	3	933	t.01.10	1839	58738	56899
57957	26	S3013_4	TRUE	3.11	119.58	RIGHT	5	3	1058	t.01.10	1839	58738	56899
58180	23	S3013_4	TRUE	2	87.14	RIGHT	7	5	1281	t.01.10	1839	58738	56899
58432	24	S3013_4	TRUE	1.97	82.06	RIGHT	8	7	1533	t.01.10	1839	58738	56899
58790	28	S3013_4	TRUE	2.43	86.69	RIGHT	9	8	1891	t.01.10	1839	58738	56899
60485	46	S3013_4	FALSE	3.82	83.03	RIGHT	3	1	303	t.01.11	2200	62382	60182
60721	17	S3013_4	FALSE	1.04	61.31	LEFT	2	3	539	t.01.11	2200	62382	60182
60984	36	S3013_4	FALSE	1.97	54.84	RIGHT	3	2	802	t.01.11	2200	62382	60182
61313	30	S3013_4	FALSE	3.79	126.23	RIGHT	5	3	1131	t.01.11	2200	62382	60182
61647	10	S3013_4	FALSE	0.48	48.29	.	4	4	1465	t.01.11	2200	62382	60182
61790	27	S3013_4	FALSE	2.67	98.77	RIGHT	7	4	1608	t.01.11	2200	62382	60182
62011	29	S3013_4	FALSE	3.03	104.31	RIGHT	9	7	1829	t.01.11	2200	62382	60182
62244	18	S3013_4	FALSE	1.09	60.65	RIGHT	9	9	2062	t.01.11	2200	62382	60182
64081	26	S3013_4	FALSE	3.19	122.71	RIGHT	3	2	265	t.01.12	7252	71068	63816
64345	24	S3013_4	FALSE	2.06	86.02	RIGHT	5	3	529	t.01.12	7252	71068	63816
64712	23	S3013_4	FALSE	1.7	74.1	RIGHT	6	5	896	t.01.12	7252	71068	63816
64961	22	S3013_4	FALSE	1.67	76.01	RIGHT	9	6	1145	t.01.12	7252	71068	63816
65240	20	S3013_4	FALSE	1.09	54.34	RIGHT	9	8	1424	t.01.12	7252	71068	63816
65528	24	S3013_4	FALSE	2.36	98.25	LEFT	6	9	1712	t.01.12	7252	71068	63816
65648	43	S3013_4	FALSE	2.61	60.78	LEFT	3	6	1832	t.01.12	7252	71068	63816
65774	39	S3013_4	FALSE	1.93	49.44	LEFT	3	3	1958	t.01.12	7252	71068	63816
66104	29	S3013_4	FALSE	3.52	121.36	RIGHT	5	3	2288	t.01.12	7252	71068	63816
66375	33	S3013_4	FALSE	1.17	35.48	RIGHT	6	5	2559	t.01.12	7252	71068	63816
66776	20	S3013_4	FALSE	0.36	18.2	.	6	6	2960	t.01.12	7252	71068	63816
67052	51	S3013_4	FALSE	5.58	109.32	LEFT	2	6	3236	t.01.12	7252	71068	63816
67316	20	S3013_4	FALSE	1.33	66.64	LEFT	2	2	3500	t.01.12	7252	71068	63816
67539	28	S3013_4	FALSE	3.17	113.35	RIGHT	3	2	3723	t.01.12	7252	71068	63816
67775	55	S3013_4	FALSE	7.49	136.11	RIGHT	10	3	3959	t.01.12	7252	71068	63816
68094	9	S3013_4	FALSE	0.36	40.08	.	10	10	4278	t.01.12	7252	71068	63816
68274	27	S3013_4	FALSE	2.54	94.06	RIGHT	13	10	4458	t.01.12	7252	71068	63816
68589	15	S3013_4	FALSE	0.88	58.99	RIGHT	14	13	4773	t.01.12	7252	71068	63816
68781	19	S3013_4	FALSE	1	52.43	RIGHT	15	14	4965	t.01.12	7252	71068	63816
69076	23	S3013_4	FALSE	1.98	86.12	LEFT	12	15	5260	t.01.12	7252	71068	63816
69477	21	S3013_4	FALSE	1.6	76.15	RIGHT	14	12	5661	t.01.12	7252	71068	63816
69742	56	S3013_4	FALSE	7.05	125.98	LEFT	6	14	5926	t.01.12	7252	71068	63816
70117	20	S3013_4	FALSE	1.71	85.75	RIGHT	7	5	6301	t.01.12	7252	71068	63816
70296	36	S3013_4	FALSE	4.4	122.35	LEFT	3	7	6480	t.01.12	7252	71068	63816
70808	41	S3013_4	FALSE	2.79	68.01	LEFT	2	3	6992	t.01.12	7252	71068	63816
72759	23	S3013_4	FALSE	1.5	65.2	LEFT	2	3	244	t.01.13	4340	76855	72515
73010	48	S3013_4	FALSE	3.61	75.2	RIGHT	5	2	495	t.01.13	4340	76855	72515
73288	57	S3013_4	FALSE	5.6	98.17	RIGHT	11	5	773	t.01.13	4340	76855	72515
73594	326	S3013_4	FALSE	3.37	10.35	LEFT	.	11	1079	t.01.13	4340	76855	72515
73968	49	S3013_4	FALSE	4.63	94.56	LEFT	.	7	1453	t.01.13	4340	76855	72515
74326	25	S3013_4	FALSE	1.96	78.4	LEFT	2	3	1811	t.01.13	4340	76855	72515
74754	21	S3013_4	FALSE	2.05	97.53	RIGHT	3	2	2239	t.01.13	4340	76855	72515
74926	24	S3013_4	FALSE	2.15	89.51	LEFT	2	3	2411	t.01.13	4340	76855	72515
75200	43	S3013_4	FALSE	3.18	73.93	RIGHT	4	2	2685	t.01.13	4340	76855	72515
75497	24	S3013_4	FALSE	1.36	56.82	RIGHT	5	5	2982	t.01.13	4340	76855	72515
75720	23	S3013_4	FALSE	1.63	70.67	RIGHT	6	5	3205	t.01.13	4340	76855	72515
76081	22	S3013_4	FALSE	1.57	71.43	RIGHT	8	6	3566	t.01.13	4340	76855	72515
76346	24	S3013_4	FALSE	1.95	81.05	RIGHT	.	8	3831	t.01.13	4340	76855	72515
76536	21	S3013_4	FALSE	1.64	77.87	RIGHT	11	9	4021	t.01.13	4340	76855	72515
76767	22	S3013_4	FALSE	1.64	74.62	RIGHT	12	11	4252	t.01.13	4340	76855	72515
78530	25	S3013_4	FALSE	1.91	76.45	RIGHT	2	1	231	t.01.14	2943	81242	78299
78804	27	S3013_4	FALSE	3.07	113.72	RIGHT	4	2	505	t.01.14	2943	81242	78299
79079	24	S3013_4	FALSE	2.11	87.78	RIGHT	6	4	780	t.01.14	2943	81242	78299
79384	26	S3013_4	FALSE	2.66	102.15	RIGHT	7	6	1085	t.01.14	2943	81242	78299
79782	23	S3013_4	FALSE	2.29	99.69	RIGHT	8	7	1483	t.01.14	2943	81242	78299
80055	37	S3013_4	FALSE	1.11	29.93	RIGHT	9	9	1756	t.01.14	2943	81242	78299
80436	22	S3013_4	FALSE	1.36	61.65	LEFT	8	9	2137	t.01.14	2943	81242	78299
80673	20	S3013_4	FALSE	1.21	60.63	RIGHT	9	9	2374	t.01.14	2943	81242	78299
80887	39	S3013_4	FALSE	1.76	45.05	RIGHT	10	9	2588	t.01.14	2943	81242	78299
81156	28	S3013_4	FALSE	3.05	109.04	LEFT	9	10	2857	t.01.14	2943	81242	78299
82895	23	S3013_4	FALSE	2.13	92.54	RIGHT	3	1	213	t.01.15	1876	84558	82682
83094	27	S3013_4	FALSE	2.68	99.38	RIGHT	3	2	412	t.01.15	1876	84558	82682
83518	45	S3013_4	FALSE	3.29	73.18	RIGHT	5	3	836	t.01.15	1876	84558	82682
83874	26	S3013_4	FALSE	2.9	111.46	RIGHT	8	5	1192	t.01.15	1876	84558	82682
84241	42	S3013_4	FALSE	2.77	65.97	RIGHT	10	8	1559	t.01.15	1876	84558	82682
84513	18	S3013_4	FALSE	1.24	68.74	LEFT	10	11	1831	t.01.15	1876	84558	82682
86365	24	S3013_4	FALSE	1.93	80.59	RIGHT	2	2	400	t.01.16	2072	88037	85965
86700	13	S3013_4	FALSE	0.79	60.7	LEFT	2	2	735	t.01.16	2072	88037	85965
86937	32	S3013_4	FALSE	2.84	88.89	RIGHT	4	2	972	t.01.16	2072	88037	85965
87222	25	S3013_4	FALSE	2.37	94.99	RIGHT	5	3	1257	t.01.16	2072	88037	85965
87551	28	S3013_4	FALSE	2.97	106.09	RIGHT	7	5	1586	t.01.16	2072	88037	85965
87788	16	S3013_4	FALSE	0.97	60.4	LEFT	6	7	1823	t.01.16	2072	88037	85965
87936	60	S3013_4	FALSE	7.59	126.52	LEFT	1	6	1971	t.01.16	2072	88037	85965
89654	23	S3013_4	FALSE	1.52	66.3	LEFT	2	3	189	t.01.17	4368	93833	89465
90004	21	S3013_4	FALSE	1.53	72.81	RIGHT	3	2	539	t.01.17	4368	93833	89465
90179	37	S3013_4	FALSE	1.76	47.66	RIGHT	4	.	714	t.01.17	4368	93833	89465
90505	21	S3013_4	FALSE	0.79	37.42	RIGHT	4	4	1040	t.01.17	4368	93833	89465
90840	28	S3013_4	FALSE	2.67	95.43	RIGHT	6	4	1375	t.01.17	4368	93833	89465
91230	29	S3013_4	FALSE	3.19	109.97	LEFT	4	6	1765	t.01.17	4368	93833	89465
91483	18	S3013_4	FALSE	1.08	60.03	LEFT	3	4	2018	t.01.17	4368	93833	89465
91696	32	S3013_4	FALSE	1.24	38.71	LEFT	2	3	2231	t.01.17	4368	93833	89465
91994	35	S3013_4	FALSE	1.13	32.24	LEFT	2	2	2529	t.01.17	4368	93833	89465
92212	14	S3013_4	FALSE	0.6	42.88	LEFT	1	1	2747	t.01.17	4368	93833	89465
92319	50	S3013_4	FALSE	4.54	90.83	RIGHT	4	1	2854	t.01.17	4368	93833	89465
93204	31	S3013_4	FALSE	2.47	79.67	RIGHT	6	4	3739	t.01.17	4368	93833	89465
93438	25	S3013_4	FALSE	1.31	52.43	RIGHT	6	5	3973	t.01.17	4368	93833	89465
93625	23	S3013_4	FALSE	2.07	90.11	RIGHT	7	6	4160	t.01.17	4368	93833	89465
#VALUE!	34	S3013_4	FALSE	1.48	43.58	RIGHT	.	.	85	.	.	.	.
95247	34	S3013_4	FALSE	1.48	43.58	RIGHT	1	.	-1	t.01.18	3888	99136	95248
95622	23	S3013_4	FALSE	1.99	86.7	RIGHT	2	1	374	t.01.18	3888	99136	95248
95859	29	S3013_4	FALSE	2.67	91.91	RIGHT	4	2	611	t.01.18	3888	99136	95248
96170	23	S3013_4	FALSE	1.63	70.94	RIGHT	4	.	922	t.01.18	3888	99136	95248
96658	25	S3013_4	FALSE	1.84	73.78	RIGHT	5	4	1410	t.01.18	3888	99136	95248
97046	29	S3013_4	FALSE	2.71	93.59	RIGHT	6	5	1798	t.01.18	3888	99136	95248
97350	13	S3013_4	FALSE	0.75	58.04	LEFT	6	6	2102	t.01.18	3888	99136	95248
97522	22	S3013_4	FALSE	1.54	70.2	LEFT	5	6	2274	t.01.18	3888	99136	95248
97773	19	S3013_4	FALSE	1.15	60.38	LEFT	5	5	2525	t.01.18	3888	99136	95248
97940	43	S3013_4	FALSE	2.52	58.55	RIGHT	6	5	2692	t.01.18	3888	99136	95248
98379	48	S3013_4	FALSE	2.59	53.93	RIGHT	8	6	3131	t.01.18	3888	99136	95248
98857	24	S3013_4	FALSE	1.62	67.52	RIGHT	9	8	3609	t.01.18	3888	99136	95248
99138	20	S3013_4	FALSE	1.42	71.14	LEFT	8	9	3890	t.01.18	3888	99136	95248
100806	24	S3013_4	FALSE	1.85	77.19	RIGHT	2	1	225	t.01.19	4546	105127	100581
101084	50	S3013_4	FALSE	2.89	57.77	RIGHT	3	2	503	t.01.19	4546	105127	100581
101529	23	S3013_4	FALSE	1.78	77.34	RIGHT	4	3	948	t.01.19	4546	105127	100581
101897	26	S3013_4	FALSE	2.72	104.75	RIGHT	7	4	1316	t.01.19	4546	105127	100581
102143	27	S3013_4	FALSE	2.88	106.76	LEFT	4	6	1562	t.01.19	4546	105127	100581
102453	26	S3013_4	FALSE	2.34	89.82	RIGHT	5	4	1872	t.01.19	4546	105127	100581
102835	24	S3013_4	FALSE	1.81	75.6	RIGHT	7	5	2254	t.01.19	4546	105127	100581
103339	25	S3013_4	FALSE	2	80.05	RIGHT	9	7	2758	t.01.19	4546	105127	100581
103816	20	S3013_4	FALSE	1.28	64.09	LEFT	7	9	3235	t.01.19	4546	105127	100581
104096	7	S3013_4	FALSE	0.38	54.57	.	7	8	3515	t.01.19	4546	105127	100581
104246	25	S3013_4	FALSE	2.05	82.01	RIGHT	9	7	3665	t.01.19	4546	105127	100581
104579	20	S3013_4	FALSE	1.39	69.5	RIGHT	10	9	3998	t.01.19	4546	105127	100581
105014	32	S3013_4	FALSE	3.68	114.87	LEFT	7	10	4433	t.01.19	4546	105127	100581
#VALUE!	22	S3013_4	FALSE	0.88	39.79	LEFT	.	.	73	.	.	.	.
106532	22	S3013_4	TRUE	1.05	47.76	LEFT	1	2	-16	t.01.20	3208	109756	106548
106878	26	S3013_4	TRUE	2.03	77.89	RIGHT	2	1	330	t.01.20	3208	109756	106548
107214	21	S3013_4	TRUE	1.29	61.46	LEFT	2	2	666	t.01.20	3208	109756	106548
107628	45	S3013_4	TRUE	2.2	48.85	RIGHT	3	2	1080	t.01.20	3208	109756	106548
108092	39	S3013_4	TRUE	2.04	52.35	RIGHT	5	3	1544	t.01.20	3208	109756	106548
108673	31	S3013_4	TRUE	2.94	94.82	RIGHT	6	5	2125	t.01.20	3208	109756	106548
108950	27	S3013_4	TRUE	2.28	84.28	RIGHT	6	6	2402	t.01.20	3208	109756	106548
109199	29	S3013_4	TRUE	2.71	93.56	RIGHT	9	6	2651	t.01.20	3208	109756	106548
109348	239	S3013_4	TRUE	6.16	25.75	DOWN	.	9	2800	t.01.20	3208	109756	106548
109698	58	S3013_4	TRUE	6.88	118.57	LEFT	5	9	3150	t.01.20	3208	109756	106548
111480	23	S3013_4	FALSE	1.83	79.49	RIGHT	3	1	282	t.01.21	3370	114568	111198
111722	24	S3013_4	FALSE	2.12	88.34	RIGHT	.	3	524	t.01.21	3370	114568	111198
111957	25	S3013_4	FALSE	2.18	87.31	RIGHT	6	4	759	t.01.21	3370	114568	111198
112495	20	S3013_4	FALSE	1.33	66.37	LEFT	5	6	1297	t.01.21	3370	114568	111198
112865	28	S3013_4	FALSE	2.89	103.06	RIGHT	6	5	1667	t.01.21	3370	114568	111198
113210	24	S3013_4	FALSE	1.58	65.94	RIGHT	6	6	2012	t.01.21	3370	114568	111198
113322	36	S3013_4	FALSE	1.72	47.65	RIGHT	8	6	2124	t.01.21	3370	114568	111198
113698	19	S3013_4	FALSE	1.27	66.58	RIGHT	8	8	2500	t.01.21	3370	114568	111198
113940	18	S3013_4	FALSE	1.2	66.74	RIGHT	10	8	2742	t.01.21	3370	114568	111198
114226	30	S3013_4	FALSE	0.98	32.67	LEFT	.	10	3028	t.01.21	3370	114568	111198
114347	50	S3013_4	FALSE	4.95	99.02	LEFT	6	8	3149	t.01.21	3370	114568	111198
#VALUE!	20	S3013_4	FALSE	1.15	57.29	UP	.	.	78	.	.	.	.
115970	20	S3013_4	FALSE	1.15	57.29	UP	2	1	-11	t.01.22	2204	118185	115981
116265	23	S3013_4	FALSE	1.79	77.96	RIGHT	4	2	284	t.01.22	2204	118185	115981
116499	43	S3013_4	FALSE	2.04	47.52	LEFT	2	4	518	t.01.22	2204	118185	115981
116769	50	S3013_4	FALSE	5.16	103.28	RIGHT	6	2	788	t.01.22	2204	118185	115981
117075	34	S3013_4	FALSE	1.79	52.6	RIGHT	7	6	1094	t.01.22	2204	118185	115981
117281	18	S3013_4	FALSE	1.08	59.89	LEFT	7	8	1300	t.01.22	2204	118185	115981
117570	42	S3013_4	FALSE	2.03	48.43	RIGHT	8	7	1589	t.01.22	2204	118185	115981
119822	23	S3013_4	FALSE	1.22	53.07	LEFT	1	1	208	t.01.23	3366	122980	119614
120159	26	S3013_4	FALSE	2.48	95.3	RIGHT	2	1	545	t.01.23	3366	122980	119614
120429	26	S3013_4	FALSE	2.37	91.3	RIGHT	3	2	815	t.01.23	3366	122980	119614
120951	26	S3013_4	FALSE	2.61	100.31	RIGHT	5	3	1337	t.01.23	3366	122980	119614
121173	22	S3013_4	FALSE	1.45	65.95	RIGHT	6	4	1559	t.01.23	3366	122980	119614
121447	24	S3013_4	FALSE	1	41.67	RIGHT	7	6	1833	t.01.23	3366	122980	119614
121701	23	S3013_4	FALSE	1.64	71.17	RIGHT	8	7	2087	t.01.23	3366	122980	119614
121883	27	S3013_4	FALSE	2.01	74.53	RIGHT	9	8	2269	t.01.23	3366	122980	119614
122150	13	S3013_4	FALSE	0.79	60.79	LEFT	8	8	2536	t.01.23	3366	122980	119614
122293	25	S3013_4	FALSE	2.02	80.79	RIGHT	10	8	2679	t.01.23	3366	122980	119614
122533	22	S3013_4	FALSE	0.65	29.34	RIGHT	10	10	2919	t.01.23	3366	122980	119614
122702	19	S3013_4	FALSE	0.96	50.54	LEFT	9	10	3088	t.01.23	3366	122980	119614
124718	28	S3013_4	FALSE	2.93	104.76	RIGHT	3	.	304	t.01.24	2788	127202	124414
125078	42	S3013_4	FALSE	2.36	56.28	RIGHT	5	3	664	t.01.24	2788	127202	124414
125536	24	S3013_4	FALSE	1.56	65.06	RIGHT	6	5	1122	t.01.24	2788	127202	124414
125853	26	S3013_4	FALSE	2.34	90.17	RIGHT	7	6	1439	t.01.24	2788	127202	124414
126432	27	S3013_4	FALSE	2.42	89.65	RIGHT	9	7	2018	t.01.24	2788	127202	124414
126811	34	S3013_4	FALSE	0.66	19.49	RIGHT	9	9	2397	t.01.24	2788	127202	124414
127101	22	S3013_4	FALSE	1.63	74	LEFT	8	9	2687	t.01.24	2788	127202	124414
128898	25	S3013_4	FALSE	2.5	99.93	RIGHT	2	1	267	t.01.25	2791	131422	128631
129208	25	S3013_4	FALSE	2.37	94.71	RIGHT	4	2	577	t.01.25	2791	131422	128631
129486	28	S3013_4	FALSE	0.79	28.1	RIGHT	4	3	855	t.01.25	2791	131422	128631
129675	23	S3013_4	FALSE	1.41	61.21	RIGHT	6	4	1044	t.01.25	2791	131422	128631
129925	22	S3013_4	FALSE	1.42	64.36	RIGHT	7	6	1294	t.01.25	2791	131422	128631
130360	21	S3013_4	FALSE	1.64	78.26	RIGHT	8	7	1729	t.01.25	2791	131422	128631
130571	23	S3013_4	FALSE	1.74	75.59	RIGHT	9	7	1940	t.01.25	2791	131422	128631
130961	24	S3013_4	FALSE	2.23	92.92	RIGHT	10	9	2330	t.01.25	2791	131422	128631
131390	43	S3013_4	FALSE	1.08	25.08	RIGHT	11	10	2759	t.01.25	2791	131422	128631
133127	23	S3013_4	FALSE	2.28	99.3	RIGHT	3	1	263	t.01.26	3209	136073	132864
