onset	duration	RECORDING_SESSION_LABEL	CURRENT_SAC_ADJUSTED	CURRENT_SAC_AMPLITUDE	CURRENT_SAC_AVG_VELOCITY	CURRENT_SAC_DIRECTION	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_TIME	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
130343	44	S3013_3	TRUE	3.49	79.4	RIGHT	7	4	1434	t.04.25	2969	131878	128909
130668	19	S3013_3	TRUE	1.18	61.99	RIGHT	8	7	1759	t.04.25	2969	131878	128909
130864	24	S3013_3	TRUE	1.92	80	RIGHT	10	8	1955	t.04.25	2969	131878	128909
131152	23	S3013_3	TRUE	1.68	73.21	RIGHT	12	10	2243	t.04.25	2969	131878	128909
131568	27	S3013_3	TRUE	2.68	99.22	RIGHT	13	12	2659	t.04.25	2969	131878	128909
131877	25	S3013_3	TRUE	2.96	118.48	LEFT	11	13	2968	t.04.25	2969	131878	128909
133632	22	S3013_3	TRUE	1.36	61.67	LEFT	1	2	307	t.04.26	4513	137838	133325
133920	25	S3013_3	TRUE	2.07	82.9	RIGHT	2	1	595	t.04.26	4513	137838	133325
134080	25	S3013_3	TRUE	2.19	87.65	LEFT	1	2	755	t.04.26	4513	137838	133325
134483	27	S3013_3	TRUE	2.16	80.12	RIGHT	2	1	1158	t.04.26	4513	137838	133325
134793	26	S3013_3	TRUE	2.22	85.22	RIGHT	3	2	1468	t.04.26	4513	137838	133325
135112	26	S3013_3	TRUE	2.48	95.22	RIGHT	5	3	1787	t.04.26	4513	137838	133325
135430	26	S3013_3	TRUE	2.31	88.93	LEFT	3	5	2105	t.04.26	4513	137838	133325
135601	26	S3013_3	TRUE	2.44	93.73	RIGHT	5	3	2276	t.04.26	4513	137838	133325
135871	24	S3013_3	TRUE	3.26	136.01	RIGHT	7	5	2546	t.04.26	4513	137838	133325
136260	17	S3013_3	TRUE	0.91	53.65	RIGHT	7	7	2935	t.04.26	4513	137838	133325
136442	26	S3013_3	TRUE	2.66	102.33	RIGHT	10	7	3117	t.04.26	4513	137838	133325
136766	20	S3013_3	TRUE	1.25	62.26	RIGHT	10	.	3441	t.04.26	4513	137838	133325
137035	21	S3013_3	TRUE	1.66	79.18	RIGHT	11	10	3710	t.04.26	4513	137838	133325
137259	28	S3013_3	TRUE	3.73	133.27	LEFT	9	11	3934	t.04.26	4513	137838	133325
137574	25	S3013_3	TRUE	2.37	94.71	RIGHT	10	8	4249	t.04.26	4513	137838	133325
137692	34	S3013_3	TRUE	4.52	133	LEFT	7	10	4367	t.04.26	4513	137838	133325
#VALUE!	45	S3013_3	FALSE	6.15	136.66	LEFT	.	.	89	.	.	.	.
139291	45	S3013_3	TRUE	6.7	148.87	LEFT	4	8	-1	t.04.27	3400	142692	139292
139512	25	S3013_3	TRUE	2.49	99.76	LEFT	.	4	220	t.04.27	3400	142692	139292
139982	26	S3013_3	TRUE	2.95	113.55	RIGHT	4	2	690	t.04.27	3400	142692	139292
140330	26	S3013_3	TRUE	3.26	125.37	RIGHT	6	4	1038	t.04.27	3400	142692	139292
140552	24	S3013_3	TRUE	0.09	3.67	.	5	6	1260	t.04.27	3400	142692	139292
140657	51	S3013_3	TRUE	0.09	1.72	.	5	6	1365	t.04.27	3400	142692	139292
140784	23	S3013_3	TRUE	1.36	59.32	RIGHT	8	7	1492	t.04.27	3400	142692	139292
141416	11	S3013_3	TRUE	0.57	52.22	LEFT	8	8	2124	t.04.27	3400	142692	139292
141702	27	S3013_3	TRUE	3.01	111.66	RIGHT	10	8	2410	t.04.27	3400	142692	139292
141948	20	S3013_3	TRUE	1.48	74.16	RIGHT	10	10	2656	t.04.27	3400	142692	139292
142228	27	S3013_3	TRUE	2.11	77.99	RIGHT	11	10	2936	t.04.27	3400	142692	139292
142591	64	S3013_3	TRUE	9.22	144.06	LEFT	6	11	3299	t.04.27	3400	142692	139292
144301	26	S3013_3	TRUE	2.22	85.56	LEFT	1	2	176	t.04.28	3946	148071	144125
144701	20	S3013_3	TRUE	1.56	78	RIGHT	2	1	576	t.04.28	3946	148071	144125
144961	23	S3013_3	TRUE	2.08	90.5	RIGHT	3	2	836	t.04.28	3946	148071	144125
145297	23	S3013_3	TRUE	2.12	92.11	RIGHT	4	3	1172	t.04.28	3946	148071	144125
145512	29	S3013_3	TRUE	3.7	127.71	LEFT	2	4	1387	t.04.28	3946	148071	144125
145870	26	S3013_3	TRUE	2.32	89.3	RIGHT	3	2	1745	t.04.28	3946	148071	144125
146092	26	S3013_3	TRUE	2.1	80.68	RIGHT	4	3	1967	t.04.28	3946	148071	144125
146317	27	S3013_3	TRUE	2.04	75.4	LEFT	3	4	2192	t.04.28	3946	148071	144125
146639	24	S3013_3	TRUE	2.06	85.99	RIGHT	4	3	2514	t.04.28	3946	148071	144125
146816	24	S3013_3	TRUE	2.4	99.94	RIGHT	6	4	2691	t.04.28	3946	148071	144125
147231	25	S3013_3	TRUE	2.86	114.27	RIGHT	7	6	3106	t.04.28	3946	148071	144125
147578	26	S3013_3	TRUE	2.46	94.8	RIGHT	9	7	3453	t.04.28	3946	148071	144125
147817	23	S3013_3	TRUE	1.67	72.81	RIGHT	10	9	3692	t.04.28	3946	148071	144125
148129	9	S3013_3	TRUE	0.52	58.08	RIGHT	10	10	4004	t.04.28	3946	148071	144125
170311	71	S3013_3	FALSE	10.06	141.74	LEFT	2	.	270	.	.	172552	170041
170817	24	S3013_3	FALSE	1.02	42.51	RIGHT	2	2	776	.	.	172552	170041
171023	214	S3013_3	FALSE	0.78	3.64	RIGHT	.	2	982	.	.	172552	170041
171292	45	S3013_3	FALSE	0.38	8.52	.	.	.	1251	.	.	172552	170041
171536	39	S3013_3	FALSE	1.68	42.97	RIGHT	6	.	1495	.	.	172552	170041
171849	21	S3013_3	FALSE	1.54	73.3	RIGHT	7	6	1808	.	.	172552	170041
171965	58	S3013_3	FALSE	6.94	119.74	LEFT	11	7	1924	.	.	172552	170041
172278	24	S3013_3	FALSE	2.07	86.33	DOWN	18	11	2237	.	.	172552	170041
172538	16	S3013_3	FALSE	0.86	53.69	LEFT	13	.	2497	.	.	172552	170041
173881	351	S3013_3	FALSE	6.99	19.91	DOWN	.	15	457	.	.	175705	173424
174428	25	S3013_3	FALSE	7.2	287.83	DOWN	.	15	1004	.	.	175705	173424
174600	27	S3013_3	FALSE	2.21	81.73	UP	.	13	1176	.	.	175705	173424
175021	46	S3013_3	FALSE	2.91	63.21	RIGHT	.	12	1597	.	.	175705	173424
175235	26	S3013_3	FALSE	3.19	122.52	RIGHT	6	.	1811	.	.	175705	173424
175420	55	S3013_3	FALSE	6.99	127.02	LEFT	19	6	1996	.	.	175705	173424
175755	23	S3013_3	FALSE	1.91	83.09	LEFT	.	.	2331	.	.	175705	173424
176196	86	S3013_3	FALSE	5.97	69.47	RIGHT	.	.	2772	.	.	175705	173424
176936	63	S3013_3	FALSE	8.53	135.36	LEFT	.	.	362	.	.	178882	176574
177392	16	S3013_3	FALSE	0.71	44.34	UP	.	.	818	.	.	178882	176574
177602	12	S3013_3	FALSE	0.73	60.56	LEFT	.	.	1028	.	.	178882	176574
177672	40	S3013_3	FALSE	2.2	55.02	RIGHT	.	.	1098	.	.	178882	176574
177992	23	S3013_3	FALSE	2.93	127.37	RIGHT	.	.	1418	.	.	178882	176574
178166	35	S3013_3	FALSE	1.81	51.66	RIGHT	.	.	1592	.	.	178882	176574
178431	29	S3013_3	FALSE	3.09	106.6	RIGHT	.	8	1857	.	.	178882	176574
178716	59	S3013_3	FALSE	9.37	158.75	LEFT	.	10	2142	.	.	178882	176574
178980	21	S3013_3	FALSE	0.96	45.51	DOWN	.	.	2406	.	.	178882	176574
179167	35	S3013_3	FALSE	0.92	26.39	UP	.	.	2593	.	.	178882	176574
180062	32	S3013_3	FALSE	2.32	72.37	UP	.	17	321	.	.	182260	179741
180286	22	S3013_3	FALSE	1.95	88.5	RIGHT	15	14	545	.	.	182260	179741
180470	13	S3013_3	FALSE	0.77	58.97	UP	.	15	729	.	.	182260	179741
180672	14	S3013_3	FALSE	0.85	61	LEFT	14	15	931	.	.	182260	179741
180885	47	S3013_3	FALSE	3.62	76.98	RIGHT	5	14	1144	.	.	182260	179741
181206	33	S3013_3	FALSE	4.18	126.75	RIGHT	8	5	1465	.	.	182260	179741
181546	54	S3013_3	FALSE	6.66	123.37	LEFT	18	8	1805	.	.	182260	179741
181829	19	S3013_3	FALSE	1.09	57.33	UP	15	18	2088	.	.	182260	179741
182079	15	S3013_3	FALSE	0.83	55.07	LEFT	17	18	2338	.	.	182260	179741
182246	23	S3013_3	FALSE	1.78	77.58	DOWN	20	18	2505	.	.	182260	179741
182480	21	S3013_3	FALSE	0.83	39.44	LEFT	20	20	2739	.	.	182260	179741
183460	56	S3013_3	FALSE	3.31	59.1	UP	.	.	336	.	.	191183	183124
183579	26	S3013_3	FALSE	1.68	64.5	LEFT	16	17	455	.	.	191183	183124
183953	23	S3013_3	FALSE	0.7	30.22	UP	.	16	829	.	.	191183	183124
184143	25	S3013_3	FALSE	2.21	88.32	RIGHT	5	16	1019	.	.	191183	183124
184368	33	S3013_3	FALSE	3.7	112.09	RIGHT	7	5	1244	.	.	191183	183124
184807	18	S3013_3	FALSE	0.9	50.25	LEFT	6	7	1683	.	.	191183	183124
184920	37	S3013_3	FALSE	5.15	139.29	LEFT	4	7	1796	.	.	191183	183124
185215	24	S3013_3	FALSE	2.25	93.75	RIGHT	5	3	2091	.	.	191183	183124
185341	30	S3013_3	FALSE	2.98	99.2	RIGHT	6	5	2217	.	.	191183	183124
185716	28	S3013_3	FALSE	2.65	94.78	RIGHT	8	6	2592	.	.	191183	183124
185978	24	S3013_3	FALSE	2.29	95.21	RIGHT	9	8	2854	.	.	191183	183124
186179	35	S3013_3	FALSE	4.56	130.41	RIGHT	13	9	3055	.	.	191183	183124
186426	66	S3013_3	FALSE	11.4	172.8	LEFT	.	13	3302	.	.	191183	183124
186699	10	S3013_3	FALSE	0.41	40.56	.	16	16	3575	.	.	191183	183124
186986	363	S3013_3	FALSE	6.05	16.67	RIGHT	21	16	3862	.	.	191183	183124
187756	30	S3013_3	FALSE	3.38	112.67	RIGHT	23	21	4632	.	.	191183	183124
188006	25	S3013_3	FALSE	1.99	79.48	RIGHT	25	23	4882	.	.	191183	183124
188203	22	S3013_3	FALSE	1.89	85.92	RIGHT	26	24	5079	.	.	191183	183124
188552	51	S3013_3	FALSE	2.29	44.86	UP	13	26	5428	.	.	191183	183124
188755	21	S3013_3	FALSE	1.51	72.12	LEFT	12	13	5631	.	.	191183	183124
189017	24	S3013_3	FALSE	2.46	102.46	LEFT	.	12	5893	.	.	191183	183124
189153	51	S3013_3	FALSE	6.66	130.61	RIGHT	.	9	6029	.	.	191183	183124
189458	19	S3013_3	FALSE	1.11	58.41	LEFT	13	.	6334	.	.	191183	183124
189567	65	S3013_3	FALSE	7.64	117.47	LEFT	21	13	6443	.	.	191183	183124
190107	24	S3013_3	FALSE	1.43	59.77	DOWN	34	21	6983	.	.	191183	183124
190207	40	S3013_3	FALSE	2.29	57.15	RIGHT	35	.	7083	.	.	191183	183124
190416	24	S3013_3	FALSE	2.41	100.55	RIGHT	38	36	7292	.	.	191183	183124
190772	34	S3013_3	FALSE	1.16	34.03	RIGHT	38	38	7648	.	.	191183	183124
191010	53	S3013_3	FALSE	3.51	66.23	LEFT	23	39	7886	.	.	191183	183124
191306	35	S3013_3	FALSE	5.04	144.11	RIGHT	40	.	8182	.	.	191183	183124
191680	37	S3013_3	FALSE	4.04	109.29	LEFT	12	40	8556	.	.	191183	183124
#VALUE!	35	S3013_3	FALSE	1.1	31.31	RIGHT	.	.	80	.	.	.	.
192167	35	S3013_3	FALSE	1.1	31.31	RIGHT	.	.	-7	.	.	195321	192174
192555	73	S3013_3	FALSE	12.42	170.11	LEFT	6	.	381	.	.	195321	192174
192881	18	S3013_3	FALSE	1.18	65.72	LEFT	3	4	707	.	.	195321	192174
193293	51	S3013_3	FALSE	5.23	102.55	RIGHT	9	3	1119	.	.	195321	192174
193542	35	S3013_3	FALSE	1.56	44.61	RIGHT	10	9	1368	.	.	195321	192174
193925	26	S3013_3	FALSE	2.19	84.23	LEFT	9	10	1751	.	.	195321	192174
194102	49	S3013_3	FALSE	5.14	104.96	LEFT	.	9	1928	.	.	195321	192174
194388	23	S3013_3	FALSE	1.55	67.39	UP	12	.	2214	.	.	195321	192174
194712	38	S3013_3	FALSE	1.47	38.63	DOWN	.	12	2538	.	.	195321	192174
195042	18	S3013_3	FALSE	1.02	56.53	LEFT	.	.	2868	.	.	195321	192174
195377	21	S3013_3	FALSE	1.42	67.85	DOWN	.	.	3203	.	.	195321	192174
195739	54	S3013_3	FALSE	2.68	49.55	UP	.	.	3565	.	.	195321	192174
196217	25	S3013_3	FALSE	2.03	81.25	DOWN	.	.	27	.	.	203328	196190
196432	48	S3013_3	FALSE	2.57	53.62	UP	12	.	242	.	.	203328	196190
196648	28	S3013_3	FALSE	2.88	102.89	RIGHT	.	12	458	.	.	203328	196190
196873	23	S3013_3	FALSE	2.35	102.09	LEFT	12	.	683	.	.	203328	196190
197237	51	S3013_3	FALSE	5.95	116.63	RIGHT	7	12	1047	.	.	203328	196190
197581	42	S3013_3	FALSE	2.87	68.27	RIGHT	10	8	1391	.	.	203328	196190
197848	42	S3013_3	FALSE	4.92	117.13	LEFT	6	10	1658	.	.	203328	196190
198184	21	S3013_3	FALSE	1.58	75.45	LEFT	6	7	1994	.	.	203328	196190
198474	28	S3013_3	FALSE	3.23	115.39	LEFT	.	6	2284	.	.	203328	196190
198877	23	S3013_3	FALSE	1.68	72.99	DOWN	16	.	2687	.	.	203328	196190
199216	20	S3013_3	FALSE	1.16	57.97	DOWN	16	16	3026	.	.	203328	196190
199730	49	S3013_3	FALSE	2.41	49.11	UP	.	.	3540	.	.	203328	196190
199851	502	S3013_3	FALSE	1.24	2.47	DOWN	.	12	3661	.	.	203328	196190
200505	29	S3013_3	FALSE	0.33	11.28	.	.	.	4315	.	.	203328	196190
201377	41	S3013_3	FALSE	3.19	77.76	DOWN	.	6	5187	.	.	203328	196190
201827	7	S3013_3	FALSE	0.32	45.52	.	.	.	5637	.	.	203328	196190
201983	318	S3013_3	FALSE	9	28.32	DOWN	.	.	5793	.	.	203328	196190
202348	20	S3013_3	FALSE	8.95	447.35	DOWN	.	.	6158	.	.	203328	196190
202516	106	S3013_3	FALSE	9.36	88.28	DOWN	.	.	6326	.	.	203328	196190
202829	13	S3013_3	FALSE	0.71	54.29	LEFT	16	.	6639	.	.	203328	196190
203624	50	S3013_3	FALSE	1.99	39.78	UP	14	16	7434	.	.	203328	196190
203875	17	S3013_3	FALSE	1.3	76.7	RIGHT	.	12	7685	.	.	203328	196190
#VALUE!	21	S3013_3	FALSE	1.22	58.19	UP	.	.	47	.	.	.	.
204855	26	S3013_3	FALSE	2.12	81.42	UP	4	15	682	.	.	213143	204173
204995	21	S3013_3	FALSE	1.46	69.37	UP	3	14	822	.	.	213143	204173
205383	30	S3013_3	FALSE	2.79	92.92	RIGHT	4	3	1210	.	.	213143	204173
205664	24	S3013_3	FALSE	2	83.44	RIGHT	5	4	1491	.	.	213143	204173
205914	24	S3013_3	FALSE	2.7	112.68	RIGHT	8	6	1741	.	.	213143	204173
206154	24	S3013_3	FALSE	2.18	90.73	RIGHT	10	8	1981	.	.	213143	204173
206343	21	S3013_3	FALSE	1.77	84.09	RIGHT	10	10	2170	.	.	213143	204173
206676	31	S3013_3	FALSE	2.92	94.33	RIGHT	12	10	2503	.	.	213143	204173
206987	16	S3013_3	FALSE	1.06	66.25	LEFT	12	12	2814	.	.	213143	204173
207181	68	S3013_3	FALSE	9.2	135.24	LEFT	5	12	3008	.	.	213143	204173
207420	27	S3013_3	FALSE	2.42	89.79	LEFT	14	4	3247	.	.	213143	204173
207775	28	S3013_3	FALSE	2.86	102.27	RIGHT	15	14	3602	.	.	213143	204173
208090	46	S3013_3	FALSE	2.95	64.23	RIGHT	18	15	3917	.	.	213143	204173
208520	35	S3013_3	FALSE	1.95	55.72	RIGHT	9	18	4347	.	.	213143	204173
208835	28	S3013_3	FALSE	3.2	114.29	LEFT	6	9	4662	.	.	213143	204173
209210	26	S3013_3	FALSE	3.03	116.64	RIGHT	9	7	5037	.	.	213143	204173
209529	26	S3013_3	FALSE	2.03	78.01	RIGHT	10	9	5356	.	.	213143	204173
209829	25	S3013_3	FALSE	1.93	77.22	RIGHT	11	10	5656	.	.	213143	204173
210104	28	S3013_3	FALSE	3.98	142.31	LEFT	19	11	5931	.	.	213143	204173
210342	25	S3013_3	FALSE	2.07	82.8	LEFT	17	19	6169	.	.	213143	204173
210589	24	S3013_3	FALSE	1.96	81.65	RIGHT	19	27	6416	.	.	213143	204173
210831	23	S3013_3	FALSE	1.71	74.53	LEFT	17	18	6658	.	.	213143	204173
211086	20	S3013_3	FALSE	1.57	78.6	LEFT	.	17	6913	.	.	213143	204173
211244	32	S3013_3	FALSE	4.56	142.49	RIGHT	19	15	7071	.	.	213143	204173
211441	25	S3013_3	FALSE	1.85	73.83	RIGHT	20	19	7268	.	.	213143	204173
211800	25	S3013_3	FALSE	2.12	84.66	RIGHT	22	20	7627	.	.	213143	204173
212037	24	S3013_3	FALSE	1.94	81.03	RIGHT	.	21	7864	.	.	213143	204173
212302	67	S3013_3	FALSE	13.06	194.97	LEFT	34	.	8129	.	.	213143	204173
212610	14	S3013_3	FALSE	0.58	41.34	LEFT	24	24	8437	.	.	213143	204173
212847	35	S3013_3	FALSE	2.99	85.46	RIGHT	34	24	8674	.	.	213143	204173
213245	31	S3013_3	FALSE	4.65	149.85	RIGHT	27	.	9072	.	.	213143	204173
213601	29	S3013_3	FALSE	3.66	126.33	RIGHT	29	27	9428	.	.	213143	204173
214308	73	S3013_3	FALSE	11.63	159.37	LEFT	3	.	202	.	.	218406	214106
214802	16	S3013_3	FALSE	0.96	59.73	LEFT	2	3	696	.	.	218406	214106
215048	12	S3013_3	FALSE	0.67	55.74	LEFT	2	2	942	.	.	218406	214106
215318	27	S3013_3	FALSE	3.06	113.27	RIGHT	4	2	1212	.	.	218406	214106
215556	18	S3013_3	FALSE	1.11	61.67	LEFT	3	4	1450	.	.	218406	214106
215868	12	S3013_3	FALSE	0.71	59.14	LEFT	.	3	1762	.	.	218406	214106
216195	25	S3013_3	FALSE	2.36	94.28	RIGHT	5	2	2089	.	.	218406	214106
216640	23	S3013_3	FALSE	1.96	85.05	RIGHT	5	.	2534	.	.	218406	214106
216889	33	S3013_3	FALSE	0.23	6.96	.	7	7	2783	.	.	218406	214106
217215	31	S3013_3	FALSE	3.12	100.54	RIGHT	.	.	3109	.	.	218406	214106
217538	32	S3013_3	FALSE	3.43	107.12	RIGHT	.	10	3432	.	.	218406	214106
217765	17	S3013_3	FALSE	1	58.78	RIGHT	13	.	3659	.	.	218406	214106
217858	80	S3013_3	FALSE	14.6	182.51	LEFT	16	13	3752	.	.	218406	214106
218164	17	S3013_3	FALSE	1.1	64.76	RIGHT	20	20	4058	.	.	218406	214106
218359	36	S3013_3	FALSE	1.28	35.62	LEFT	19	20	4253	.	.	218406	214106
218788	26	S3013_3	FALSE	2.25	86.45	RIGHT	.	19	4682	.	.	218406	214106
219555	54	S3013_3	FALSE	3.53	65.37	UP	3	18	232	.	.	224308	219323
220208	27	S3013_3	FALSE	3.08	114.25	RIGHT	4	3	885	.	.	224308	219323
220382	222	S3013_3	FALSE	2.89	13.03	RIGHT	5	4	1059	.	.	224308	219323
220830	43	S3013_3	FALSE	0.53	12.43	LEFT	8	9	1507	.	.	224308	219323
220989	288	S3013_3	FALSE	4.1	14.25	DOWN	.	9	1666	.	.	224308	219323
221311	13	S3013_3	FALSE	1.17	90.34	UP	8	.	1988	.	.	224308	219323
221446	18	S3013_3	FALSE	0.47	25.88	.	.	.	2123	.	.	224308	219323
221560	45	S3013_3	FALSE	3.21	71.32	RIGHT	.	.	2237	.	.	224308	219323
221850	18	S3013_3	FALSE	1.26	69.77	LEFT	.	.	2527	.	.	224308	219323
222078	24	S3013_3	FALSE	2.06	85.72	RIGHT	.	.	2755	.	.	224308	219323
222270	76	S3013_3	FALSE	11.99	157.7	LEFT	.	.	2947	.	.	224308	219323
222541	26	S3013_3	FALSE	1.99	76.63	RIGHT	4	.	3218	.	.	224308	219323
222847	23	S3013_3	FALSE	1.65	71.58	RIGHT	5	4	3524	.	.	224308	219323
223003	30	S3013_3	FALSE	3.52	117.17	LEFT	12	5	3680	.	.	224308	219323
223300	27	S3013_3	FALSE	2.12	78.38	RIGHT	14	12	3977	.	.	224308	219323
223569	33	S3013_3	FALSE	2.3	69.78	DOWN	17	14	4246	.	.	224308	219323
223923	29	S3013_3	FALSE	2.77	95.56	RIGHT	.	17	4600	.	.	224308	219323
224237	41	S3013_3	FALSE	2.93	71.48	LEFT	16	18	4914	.	.	224308	219323
224582	45	S3013_3	FALSE	2.31	51.43	UP	12	20	5259	.	.	224308	219323
