onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	82	S2101_3	FALSE	.	7	.	.	.	.
9434	74	S2101_3	FALSE	5	0	t.01.01	2342	11776	9434
9547	127	S2101_3	FALSE	2	113	t.01.01	2342	11776	9434
9705	164	S2101_3	FALSE	2	271	t.01.01	2342	11776	9434
9893	192	S2101_3	FALSE	1	459	t.01.01	2342	11776	9434
10117	185	S2101_3	FALSE	2	683	t.01.01	2342	11776	9434
10338	279	S2101_3	FALSE	5	904	t.01.01	2342	11776	9434
10639	155	S2101_3	FALSE	6	1205	t.01.01	2342	11776	9434
10817	254	S2101_3	FALSE	6	1383	t.01.01	2342	11776	9434
11096	172	S2101_3	FALSE	7	1662	t.01.01	2342	11776	9434
11295	184	S2101_3	FALSE	.	1861	t.01.01	2342	11776	9434
11831	68	S2101_3	FALSE	6	2397	t.01.01	2342	11776	9434
#VALUE!	75	S2101_3	FALSE	.	7	.	.	.	.
13134	205	S2101_3	FALSE	2	0	t.01.02	2538	15672	13134
13374	206	S2101_3	FALSE	1	240	t.01.02	2538	15672	13134
13615	187	S2101_3	FALSE	2	481	t.01.02	2538	15672	13134
13827	85	S2101_3	FALSE	2	693	t.01.02	2538	15672	13134
13944	134	S2101_3	FALSE	3	810	t.01.02	2538	15672	13134
14109	161	S2101_3	FALSE	4	975	t.01.02	2538	15672	13134
14301	118	S2101_3	FALSE	5	1167	t.01.02	2538	15672	13134
14456	201	S2101_3	FALSE	6	1322	t.01.02	2538	15672	13134
14690	289	S2101_3	FALSE	8	1556	t.01.02	2538	15672	13134
15014	220	S2101_3	FALSE	10	1880	t.01.02	2538	15672	13134
15269	155	S2101_3	FALSE	10	2135	t.01.02	2538	15672	13134
15455	172	S2101_3	FALSE	.	2321	t.01.02	2538	15672	13134
15660	100	S2101_3	FALSE	10	2526	t.01.02	2538	15672	13134
#VALUE!	85	S2101_3	FALSE	.	7	.	.	.	.
17084	211	S2101_3	FALSE	3	0	t.01.03	2020	19104	17084
17327	44	S2101_3	FALSE	2	243	t.01.03	2020	19104	17084
17404	223	S2101_3	FALSE	1	320	t.01.03	2020	19104	17084
17663	170	S2101_3	FALSE	3	579	t.01.03	2020	19104	17084
17865	216	S2101_3	FALSE	5	781	t.01.03	2020	19104	17084
18113	194	S2101_3	FALSE	6	1029	t.01.03	2020	19104	17084
18341	209	S2101_3	FALSE	8	1257	t.01.03	2020	19104	17084
18575	237	S2101_3	FALSE	10	1491	t.01.03	2020	19104	17084
18845	122	S2101_3	FALSE	11	1761	t.01.03	2020	19104	17084
18999	102	S2101_3	FALSE	.	1915	t.01.03	2020	19104	17084
19129	68	S2101_3	FALSE	.	2045	t.01.03	2020	19104	17084
#VALUE!	87	S2101_3	FALSE	.	7	.	.	.	.
20467	187	S2101_3	FALSE	3	0	t.01.04	2117	22584	20467
20694	255	S2101_3	FALSE	2	227	t.01.04	2117	22584	20467
20976	74	S2101_3	FALSE	2	509	t.01.04	2117	22584	20467
21084	141	S2101_3	FALSE	3	617	t.01.04	2117	22584	20467
21256	183	S2101_3	FALSE	4	789	t.01.04	2117	22584	20467
21472	212	S2101_3	FALSE	6	1005	t.01.04	2117	22584	20467
21716	170	S2101_3	FALSE	7	1249	t.01.04	2117	22584	20467
21918	205	S2101_3	FALSE	9	1451	t.01.04	2117	22584	20467
22156	212	S2101_3	FALSE	11	1689	t.01.04	2117	22584	20467
22400	147	S2101_3	FALSE	11	1933	t.01.04	2117	22584	20467
22576	106	S2101_3	FALSE	.	2109	t.01.04	2117	22584	20467
#VALUE!	69	S2101_3	FALSE	.	17	.	.	.	.
23967	178	S2101_3	FALSE	4	0	t.01.05	2385	26352	23967
24183	280	S2101_3	FALSE	2	216	t.01.05	2385	26352	23967
24496	184	S2101_3	FALSE	4	529	t.01.05	2385	26352	23967
24717	89	S2101_3	FALSE	2	750	t.01.05	2385	26352	23967
24830	155	S2101_3	FALSE	4	863	t.01.05	2385	26352	23967
25019	174	S2101_3	FALSE	5	1052	t.01.05	2385	26352	23967
25216	142	S2101_3	FALSE	7	1249	t.01.05	2385	26352	23967
25394	245	S2101_3	FALSE	8	1427	t.01.05	2385	26352	23967
25664	232	S2101_3	FALSE	10	1697	t.01.05	2385	26352	23967
25933	220	S2101_3	FALSE	12	1966	t.01.05	2385	26352	23967
26177	161	S2101_3	FALSE	.	2210	t.01.05	2385	26352	23967
26361	75	S2101_3	FALSE	.	2394	t.01.05	2385	26352	23967
#VALUE!	80	S2101_3	FALSE	.	7	.	.	.	.
27700	190	S2101_3	FALSE	2	0	t.01.06	3860	31560	27700
27925	194	S2101_3	FALSE	1	225	t.01.06	3860	31560	27700
28151	135	S2101_3	FALSE	2	451	t.01.06	3860	31560	27700
28321	162	S2101_3	FALSE	4	621	t.01.06	3860	31560	27700
28514	468	S2101_3	FALSE	5	814	t.01.06	3860	31560	27700
29017	190	S2101_3	FALSE	5	1317	t.01.06	3860	31560	27700
29239	266	S2101_3	FALSE	3	1539	t.01.06	3860	31560	27700
29541	159	S2101_3	FALSE	2	1841	t.01.06	3860	31560	27700
29861	135	S2101_3	FALSE	6	2161	t.01.06	3860	31560	27700
