onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	78	S2218_3	FALSE	.	7	.	.	.	.
9387	210	S2218_3	FALSE	1	0	t.05.01	6805	16192	9387
9615	240	S2218_3	FALSE	1	228	t.05.01	6805	16192	9387
9879	276	S2218_3	FALSE	2	492	t.05.01	6805	16192	9387
10177	358	S2218_3	FALSE	1	790	t.05.01	6805	16192	9387
10549	317	S2218_3	FALSE	1	1162	t.05.01	6805	16192	9387
10885	102	S2218_3	FALSE	2	1498	t.05.01	6805	16192	9387
11249	213	S2218_3	FALSE	2	1862	t.05.01	6805	16192	9387
11487	345	S2218_3	FALSE	3	2100	t.05.01	6805	16192	9387
11846	175	S2218_3	FALSE	3	2459	t.05.01	6805	16192	9387
12043	152	S2218_3	FALSE	3	2656	t.05.01	6805	16192	9387
12224	311	S2218_3	FALSE	4	2837	t.05.01	6805	16192	9387
12561	247	S2218_3	FALSE	3	3174	t.05.01	6805	16192	9387
12829	157	S2218_3	FALSE	3	3442	t.05.01	6805	16192	9387
13020	231	S2218_3	FALSE	5	3633	t.05.01	6805	16192	9387
13262	248	S2218_3	FALSE	4	3875	t.05.01	6805	16192	9387
13536	144	S2218_3	FALSE	7	4149	t.05.01	6805	16192	9387
13882	211	S2218_3	FALSE	8	4495	t.05.01	6805	16192	9387
14114	202	S2218_3	FALSE	9	4727	t.05.01	6805	16192	9387
14338	220	S2218_3	FALSE	9	4951	t.05.01	6805	16192	9387
14571	204	S2218_3	FALSE	.	5184	t.05.01	6805	16192	9387
14785	262	S2218_3	FALSE	.	5398	t.05.01	6805	16192	9387
15084	189	S2218_3	FALSE	7	5697	t.05.01	6805	16192	9387
15529	538	S2218_3	FALSE	5	6142	t.05.01	6805	16192	9387
16105	207	S2218_3	FALSE	3	6718	t.05.01	6805	16192	9387
#VALUE!	80	S2218_3	FALSE	.	7	.	.	.	.
17553	141	S2218_3	FALSE	1	0	t.05.02	4983	22536	17553
17713	315	S2218_3	FALSE	1	160	t.05.02	4983	22536	17553
18054	268	S2218_3	FALSE	2	501	t.05.02	4983	22536	17553
18336	187	S2218_3	FALSE	3	783	t.05.02	4983	22536	17553
18544	125	S2218_3	FALSE	4	991	t.05.02	4983	22536	17553
18906	295	S2218_3	FALSE	5	1353	t.05.02	4983	22536	17553
19226	412	S2218_3	FALSE	6	1673	t.05.02	4983	22536	17553
19660	271	S2218_3	FALSE	7	2107	t.05.02	4983	22536	17553
19955	369	S2218_3	FALSE	8	2402	t.05.02	4983	22536	17553
20349	136	S2218_3	FALSE	9	2796	t.05.02	4983	22536	17553
20720	249	S2218_3	FALSE	.	3167	t.05.02	4983	22536	17553
20979	616	S2218_3	FALSE	.	3426	t.05.02	4983	22536	17553
21643	358	S2218_3	FALSE	5	4090	t.05.02	4983	22536	17553
22025	345	S2218_3	FALSE	6	4472	t.05.02	4983	22536	17553
22387	129	S2218_3	FALSE	7	4834	t.05.02	4983	22536	17553
#VALUE!	79	S2218_3	FALSE	.	7	.	.	.	.
23886	75	S2218_3	FALSE	1	0	t.05.03	4226	28112	23886
23971	296	S2218_3	FALSE	1	85	t.05.03	4226	28112	23886
24288	289	S2218_3	FALSE	3	402	t.05.03	4226	28112	23886
24596	228	S2218_3	FALSE	4	710	t.05.03	4226	28112	23886
24845	201	S2218_3	FALSE	5	959	t.05.03	4226	28112	23886
25064	247	S2218_3	FALSE	6	1178	t.05.03	4226	28112	23886
25337	123	S2218_3	FALSE	7	1451	t.05.03	4226	28112	23886
25713	288	S2218_3	FALSE	8	1827	t.05.03	4226	28112	23886
26025	235	S2218_3	FALSE	9	2139	t.05.03	4226	28112	23886
26278	341	S2218_3	FALSE	10	2392	t.05.03	4226	28112	23886
