onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	81	S2025_2	FALSE	.	7	.	.	.	.
9391	159	S2025_2	FALSE	1	0	t.01.01	0	17391	9391
9580	239	S2025_2	FALSE	5	189	t.01.01	0	17391	9391
9851	291	S2025_2	FALSE	2	460	t.01.01	0	17391	9391
10166	489	S2025_2	FALSE	3	775	t.01.01	0	17391	9391
10677	97	S2025_2	FALSE	2	1286	t.01.01	0	17391	9391
10830	41	S2025_2	FALSE	2	1439	t.01.01	0	17391	9391
11030	137	S2025_2	FALSE	2	1639	t.01.01	0	17391	9391
11191	348	S2025_2	FALSE	4	1800	t.01.01	0	17391	9391
11571	328	S2025_2	FALSE	6	2180	t.01.01	0	17391	9391
11922	207	S2025_2	FALSE	7	2531	t.01.01	0	17391	9391
12148	376	S2025_2	FALSE	6	2757	t.01.01	0	17391	9391
12548	261	S2025_2	FALSE	.	3157	t.01.01	0	17391	9391
12833	529	S2025_2	FALSE	.	3442	t.01.01	0	17391	9391
13400	523	S2025_2	FALSE	6	4009	t.01.01	0	17391	9391
14172	562	S2025_2	FALSE	5	4781	t.01.01	0	17391	9391
14770	336	S2025_2	FALSE	7	5379	t.01.01	0	17391	9391
15157	263	S2025_2	FALSE	2	5766	t.01.01	0	17391	9391
15454	497	S2025_2	FALSE	5	6063	t.01.01	0	17391	9391
15990	166	S2025_2	FALSE	2	6599	t.01.01	0	17391	9391
16333	249	S2025_2	FALSE	2	6942	t.01.01	0	17391	9391
16620	205	S2025_2	FALSE	6	7229	t.01.01	0	17391	9391
16849	208	S2025_2	FALSE	.	7458	t.01.01	0	17391	9391
17102	278	S2025_2	FALSE	2	7711	t.01.01	0	17391	9391
17412	87	S2025_2	FALSE	5	8021	t.01.01	0	17391	9391
#VALUE!	78	S2025_2	FALSE	.	7	.	.	.	.
18740	88	S2025_2	FALSE	1	0	t.01.02	0	26740	18740
18869	230	S2025_2	FALSE	4	129	t.01.02	0	26740	18740
19134	443	S2025_2	FALSE	1	394	t.01.02	0	26740	18740
19595	157	S2025_2	FALSE	1	855	t.01.02	0	26740	18740
19907	261	S2025_2	FALSE	3	1167	t.01.02	0	26740	18740
20191	278	S2025_2	FALSE	4	1451	t.01.02	0	26740	18740
20493	257	S2025_2	FALSE	4	1753	t.01.02	0	26740	18740
20776	263	S2025_2	FALSE	6	2036	t.01.02	0	26740	18740
21076	197	S2025_2	FALSE	8	2336	t.01.02	0	26740	18740
21291	238	S2025_2	FALSE	8	2551	t.01.02	0	26740	18740
21559	353	S2025_2	FALSE	10	2819	t.01.02	0	26740	18740
