onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
19629	153	S3016_5	FALSE	1	2	t.04.01	3835	23462	19627
19852	36	S3016_5	FALSE	1	225	t.04.01	3835	23462	19627
19908	304	S3016_5	FALSE	2	281	t.04.01	3835	23462	19627
20231	315	S3016_5	FALSE	1	604	t.04.01	3835	23462	19627
20580	202	S3016_5	FALSE	2	953	t.04.01	3835	23462	19627
20936	125	S3016_5	FALSE	2	1309	t.04.01	3835	23462	19627
21091	186	S3016_5	FALSE	3	1464	t.04.01	3835	23462	19627
21289	280	S3016_5	FALSE	3	1662	t.04.01	3835	23462	19627
21593	82	S3016_5	FALSE	4	1966	t.04.01	3835	23462	19627
21707	303	S3016_5	FALSE	6	2080	t.04.01	3835	23462	19627
22033	230	S3016_5	FALSE	4	2406	t.04.01	3835	23462	19627
22404	352	S3016_5	FALSE	7	2777	t.04.01	3835	23462	19627
22777	244	S3016_5	FALSE	8	3150	t.04.01	3835	23462	19627
23045	90	S3016_5	FALSE	10	3418	t.04.01	3835	23462	19627
23170	138	S3016_5	FALSE	11	3543	t.04.01	3835	23462	19627
23333	250	S3016_5	FALSE	10	3706	t.04.01	3835	23462	19627
#VALUE!	75	S3016_5	FALSE	.	7	.	.	.	.
24937	254	S3016_5	FALSE	1	10	t.04.02	1837	26764	24927
25210	214	S3016_5	FALSE	3	283	t.04.02	1837	26764	24927
25448	255	S3016_5	FALSE	5	521	t.04.02	1837	26764	24927
25725	123	S3016_5	FALSE	8	798	t.04.02	1837	26764	24927
26018	187	S3016_5	FALSE	9	1091	t.04.02	1837	26764	24927
26212	266	S3016_5	FALSE	9	1285	t.04.02	1837	26764	24927
26489	53	S3016_5	FALSE	9	1562	t.04.02	1837	26764	24927
26568	246	S3016_5	FALSE	11	1641	t.04.02	1837	26764	24927
#VALUE!	74	S3016_5	FALSE	.	19	.	.	.	.
28260	248	S3016_5	FALSE	2	0	t.04.03	1646	29906	28260
28526	170	S3016_5	FALSE	2	266	t.04.03	1646	29906	28260
28717	228	S3016_5	FALSE	3	457	t.04.03	1646	29906	28260
28967	265	S3016_5	FALSE	5	707	t.04.03	1646	29906	28260
29255	165	S3016_5	FALSE	6	995	t.04.03	1646	29906	28260
29451	233	S3016_5	FALSE	8	1191	t.04.03	1646	29906	28260
29707	181	S3016_5	FALSE	10	1447	t.04.03	1646	29906	28260
#VALUE!	9	S3016_5	FALSE	.	83	.	.	.	.
31377	50	S3016_5	FALSE	1	0	t.04.04	1768	33145	31377
31471	299	S3016_5	FALSE	1	94	t.04.04	1768	33145	31377
31793	78	S3016_5	FALSE	2	416	t.04.04	1768	33145	31377
31903	339	S3016_5	FALSE	2	526	t.04.04	1768	33145	31377
32277	286	S3016_5	FALSE	4	900	t.04.04	1768	33145	31377
32585	59	S3016_5	FALSE	3	1208	t.04.04	1768	33145	31377
32669	193	S3016_5	FALSE	7	1292	t.04.04	1768	33145	31377
32886	163	S3016_5	FALSE	7	1509	t.04.04	1768	33145	31377
33080	158	S3016_5	FALSE	8	1703	t.04.04	1768	33145	31377
#VALUE!	18	S3016_5	FALSE	.	72	.	.	.	.
34610	20	S3016_5	FALSE	1	0	t.04.05	1797	36407	34610
34755	32	S3016_5	FALSE	1	145	t.04.05	1797	36407	34610
34933	412	S3016_5	FALSE	3	323	t.04.05	1797	36407	34610
35368	114	S3016_5	FALSE	4	758	t.04.05	1797	36407	34610
35638	214	S3016_5	FALSE	9	1028	t.04.05	1797	36407	34610
35869	160	S3016_5	FALSE	7	1259	t.04.05	1797	36407	34610
36052	173	S3016_5	FALSE	10	1442	t.04.05	1797	36407	34610
36255	249	S3016_5	FALSE	10	1645	t.04.05	1797	36407	34610
#VALUE!	64	S3016_5	FALSE	.	23	.	.	.	.
37910	226	S3016_5	FALSE	2	0	t.04.06	1824	39734	37910
38302	190	S3016_5	FALSE	2	392	t.04.06	1824	39734	37910
38519	155	S3016_5	FALSE	3	609	t.04.06	1824	39734	37910
38715	195	S3016_5	FALSE	5	805	t.04.06	1824	39734	37910
38940	379	S3016_5	FALSE	7	1030	t.04.06	1824	39734	37910
39341	192	S3016_5	FALSE	6	1431	t.04.06	1824	39734	37910
39554	136	S3016_5	FALSE	7	1644	t.04.06	1824	39734	37910
39734	106	S3016_5	FALSE	8	1824	t.04.06	1824	39734	37910
#VALUE!	84	S3016_5	FALSE	.	7	.	.	.	.
41226	298	S3016_5	FALSE	2	0	t.04.07	3008	44234	41226
41548	172	S3016_5	FALSE	3	322	t.04.07	3008	44234	41226
41741	97	S3016_5	FALSE	4	515	t.04.07	3008	44234	41226
42013	224	S3016_5	FALSE	4	787	t.04.07	3008	44234	41226
42258	187	S3016_5	FALSE	5	1032	t.04.07	3008	44234	41226
42484	210	S3016_5	FALSE	6	1258	t.04.07	3008	44234	41226
42724	273	S3016_5	FALSE	8	1498	t.04.07	3008	44234	41226
43017	312	S3016_5	FALSE	8	1791	t.04.07	3008	44234	41226
43359	226	S3016_5	FALSE	9	2133	t.04.07	3008	44234	41226
43625	214	S3016_5	FALSE	6	2399	t.04.07	3008	44234	41226
