onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	78	S2015_5	FALSE	.	9	.	.	.	.
9438	139	S2015_5	FALSE	1	0	t.05.01	5754	15192	9438
9598	195	S2015_5	FALSE	1	160	t.05.01	5754	15192	9438
9808	135	S2015_5	FALSE	1	370	t.05.01	5754	15192	9438
9954	64	S2015_5	FALSE	1	516	t.05.01	5754	15192	9438
10030	121	S2015_5	FALSE	1	592	t.05.01	5754	15192	9438
10165	47	S2015_5	FALSE	1	727	t.05.01	5754	15192	9438
10251	284	S2015_5	FALSE	2	813	t.05.01	5754	15192	9438
10559	180	S2015_5	FALSE	3	1121	t.05.01	5754	15192	9438
10764	159	S2015_5	FALSE	3	1326	t.05.01	5754	15192	9438
10934	33	S2015_5	FALSE	3	1496	t.05.01	5754	15192	9438
11017	366	S2015_5	FALSE	3	1579	t.05.01	5754	15192	9438
11404	151	S2015_5	FALSE	3	1966	t.05.01	5754	15192	9438
11569	347	S2015_5	FALSE	3	2131	t.05.01	5754	15192	9438
11958	122	S2015_5	FALSE	4	2520	t.05.01	5754	15192	9438
12086	56	S2015_5	FALSE	4	2648	t.05.01	5754	15192	9438
12165	154	S2015_5	FALSE	5	2727	t.05.01	5754	15192	9438
12332	107	S2015_5	FALSE	5	2894	t.05.01	5754	15192	9438
12450	597	S2015_5	FALSE	4	3012	t.05.01	5754	15192	9438
13075	142	S2015_5	FALSE	7	3637	t.05.01	5754	15192	9438
13226	124	S2015_5	FALSE	7	3788	t.05.01	5754	15192	9438
13359	43	S2015_5	FALSE	7	3921	t.05.01	5754	15192	9438
13423	302	S2015_5	FALSE	9	3985	t.05.01	5754	15192	9438
13742	216	S2015_5	FALSE	9	4304	t.05.01	5754	15192	9438
13982	282	S2015_5	FALSE	.	4544	t.05.01	5754	15192	9438
14281	138	S2015_5	FALSE	.	4843	t.05.01	5754	15192	9438
14442	74	S2015_5	FALSE	9	5004	t.05.01	5754	15192	9438
14517	75	S2015_5	FALSE	9	5079	t.05.01	5754	15192	9438
14656	225	S2015_5	FALSE	1	5218	t.05.01	5754	15192	9438
14937	344	S2015_5	FALSE	1	5499	t.05.01	5754	15192	9438
#VALUE!	78	S2015_5	FALSE	.	9	.	.	.	.
16554	112	S2015_5	FALSE	1	0	t.05.02	7278	23832	16554
16688	147	S2015_5	FALSE	1	134	t.05.02	7278	23832	16554
16916	431	S2015_5	FALSE	2	362	t.05.02	7278	23832	16554
17368	183	S2015_5	FALSE	1	814	t.05.02	7278	23832	16554
17556	223	S2015_5	FALSE	1	1002	t.05.02	7278	23832	16554
17811	111	S2015_5	FALSE	2	1257	t.05.02	7278	23832	16554
17935	182	S2015_5	FALSE	2	1381	t.05.02	7278	23832	16554
18150	136	S2015_5	FALSE	2	1596	t.05.02	7278	23832	16554
18301	130	S2015_5	FALSE	2	1747	t.05.02	7278	23832	16554
18478	128	S2015_5	FALSE	3	1924	t.05.02	7278	23832	16554
18611	242	S2015_5	FALSE	3	2057	t.05.02	7278	23832	16554
18877	335	S2015_5	FALSE	2	2323	t.05.02	7278	23832	16554
19241	205	S2015_5	FALSE	4	2687	t.05.02	7278	23832	16554
19467	208	S2015_5	FALSE	5	2913	t.05.02	7278	23832	16554
19685	53	S2015_5	FALSE	5	3131	t.05.02	7278	23832	16554
19805	524	S2015_5	FALSE	6	3251	t.05.02	7278	23832	16554
20352	180	S2015_5	FALSE	5	3798	t.05.02	7278	23832	16554
20560	82	S2015_5	FALSE	5	4006	t.05.02	7278	23832	16554
20649	31	S2015_5	FALSE	5	4095	t.05.02	7278	23832	16554
20714	55	S2015_5	FALSE	4	4160	t.05.02	7278	23832	16554
20784	115	S2015_5	FALSE	4	4230	t.05.02	7278	23832	16554
20989	311	S2015_5	FALSE	6	4435	t.05.02	7278	23832	16554
21334	267	S2015_5	FALSE	7	4780	t.05.02	7278	23832	16554
21623	425	S2015_5	FALSE	7	5069	t.05.02	7278	23832	16554
22081	203	S2015_5	FALSE	9	5527	t.05.02	7278	23832	16554
22307	168	S2015_5	FALSE	9	5753	t.05.02	7278	23832	16554
22480	89	S2015_5	FALSE	9	5926	t.05.02	7278	23832	16554
22593	303	S2015_5	FALSE	.	6039	t.05.02	7278	23832	16554
22926	335	S2015_5	FALSE	9	6372	t.05.02	7278	23832	16554
23286	269	S2015_5	FALSE	.	6732	t.05.02	7278	23832	16554
23627	311	S2015_5	FALSE	1	7073	t.05.02	7278	23832	16554
#VALUE!	78	S2015_5	FALSE	.	7	.	.	.	.
25220	191	S2015_5	FALSE	1	0	t.05.03	5892	31112	25220
25441	197	S2015_5	FALSE	2	221	t.05.03	5892	31112	25220
25666	192	S2015_5	FALSE	2	446	t.05.03	5892	31112	25220
25868	234	S2015_5	FALSE	2	648	t.05.03	5892	31112	25220
26137	205	S2015_5	FALSE	3	917	t.05.03	5892	31112	25220
26408	87	S2015_5	FALSE	5	1188	t.05.03	5892	31112	25220
26525	269	S2015_5	FALSE	5	1305	t.05.03	5892	31112	25220
26830	129	S2015_5	FALSE	7	1610	t.05.03	5892	31112	25220
26966	53	S2015_5	FALSE	7	1746	t.05.03	5892	31112	25220
27056	459	S2015_5	FALSE	6	1836	t.05.03	5892	31112	25220
27586	362	S2015_5	FALSE	8	2366	t.05.03	5892	31112	25220
27972	473	S2015_5	FALSE	9	2752	t.05.03	5892	31112	25220
28471	243	S2015_5	FALSE	10	3251	t.05.03	5892	31112	25220
28724	24	S2015_5	FALSE	10	3504	t.05.03	5892	31112	25220
28763	171	S2015_5	FALSE	10	3543	t.05.03	5892	31112	25220
28968	232	S2015_5	FALSE	10	3748	t.05.03	5892	31112	25220
29224	396	S2015_5	FALSE	12	4004	t.05.03	5892	31112	25220
29643	284	S2015_5	FALSE	.	4423	t.05.03	5892	31112	25220
29942	341	S2015_5	FALSE	.	4722	t.05.03	5892	31112	25220
