onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	81	S2027_5	FALSE	.	7	.	.	.	.
9428	193	S2027_5	FALSE	.	0	t.02.01	5036	14464	9428
9645	214	S2027_5	FALSE	2	217	t.02.01	5036	14464	9428
9879	248	S2027_5	FALSE	3	451	t.02.01	5036	14464	9428
10149	149	S2027_5	FALSE	4	721	t.02.01	5036	14464	9428
10320	408	S2027_5	FALSE	5	892	t.02.01	5036	14464	9428
10740	214	S2027_5	FALSE	6	1312	t.02.01	5036	14464	9428
10976	325	S2027_5	FALSE	7	1548	t.02.01	5036	14464	9428
11330	215	S2027_5	FALSE	10	1902	t.02.01	5036	14464	9428
11567	132	S2027_5	FALSE	9	2139	t.02.01	5036	14464	9428
11723	222	S2027_5	FALSE	7	2295	t.02.01	5036	14464	9428
11969	228	S2027_5	FALSE	9	2541	t.02.01	5036	14464	9428
12211	169	S2027_5	FALSE	10	2783	t.02.01	5036	14464	9428
12399	287	S2027_5	FALSE	10	2971	t.02.01	5036	14464	9428
12707	177	S2027_5	FALSE	10	3279	t.02.01	5036	14464	9428
12913	423	S2027_5	FALSE	.	3485	t.02.01	5036	14464	9428
13346	350	S2027_5	FALSE	.	3918	t.02.01	5036	14464	9428
13715	226	S2027_5	FALSE	.	4287	t.02.01	5036	14464	9428
13960	340	S2027_5	FALSE	.	4532	t.02.01	5036	14464	9428
14317	148	S2027_5	FALSE	10	4889	t.02.01	5036	14464	9428
14518	57	S2027_5	FALSE	3	5090	t.02.01	5036	14464	9428
#VALUE!	169	S2027_5	FALSE	.	7	.	.	.	.
15911	113	S2027_5	FALSE	1	0	t.02.02	3129	19040	15911
16046	165	S2027_5	FALSE	1	135	t.02.02	3129	19040	15911
16230	252	S2027_5	FALSE	2	319	t.02.02	3129	19040	15911
16510	356	S2027_5	FALSE	4	599	t.02.02	3129	19040	15911
16884	102	S2027_5	FALSE	.	973	t.02.02	3129	19040	15911
17008	179	S2027_5	FALSE	5	1097	t.02.02	3129	19040	15911
17195	205	S2027_5	FALSE	5	1284	t.02.02	3129	19040	15911
17422	223	S2027_5	FALSE	6	1511	t.02.02	3129	19040	15911
17664	240	S2027_5	FALSE	7	1753	t.02.02	3129	19040	15911
17927	361	S2027_5	FALSE	10	2016	t.02.02	3129	19040	15911
18306	176	S2027_5	FALSE	10	2395	t.02.02	3129	19040	15911
18499	256	S2027_5	FALSE	.	2588	t.02.02	3129	19040	15911
18767	123	S2027_5	FALSE	.	2856	t.02.02	3129	19040	15911
18918	221	S2027_5	FALSE	10	3007	t.02.02	3129	19040	15911
#VALUE!	81	S2027_5	FALSE	.	7	.	.	.	.
20427	57	S2027_5	FALSE	.	0	t.02.03	2837	23264	20427
20508	278	S2027_5	FALSE	2	81	t.02.03	2837	23264	20427
20803	168	S2027_5	FALSE	2	376	t.02.03	2837	23264	20427
20988	91	S2027_5	FALSE	2	561	t.02.03	2837	23264	20427
21108	228	S2027_5	FALSE	4	681	t.02.03	2837	23264	20427
21354	276	S2027_5	FALSE	5	927	t.02.03	2837	23264	20427
21652	242	S2027_5	FALSE	6	1225	t.02.03	2837	23264	20427
21914	280	S2027_5	FALSE	7	1487	t.02.03	2837	23264	20427
22213	258	S2027_5	FALSE	8	1786	t.02.03	2837	23264	20427
22482	128	S2027_5	FALSE	8	2055	t.02.03	2837	23264	20427
22638	312	S2027_5	FALSE	.	2211	t.02.03	2837	23264	20427
22958	101	S2027_5	FALSE	10	2531	t.02.03	2837	23264	20427
23082	262	S2027_5	FALSE	.	2655	t.02.03	2837	23264	20427
#VALUE!	83	S2027_5	FALSE	.	7	.	.	.	.
24610	193	S2027_5	FALSE	2	0	t.02.04	3374	27984	24610
24822	235	S2027_5	FALSE	2	212	t.02.04	3374	27984	24610
25080	219	S2027_5	FALSE	5	470	t.02.04	3374	27984	24610
25325	209	S2027_5	FALSE	7	715	t.02.04	3374	27984	24610
25545	137	S2027_5	FALSE	7	935	t.02.04	3374	27984	24610
25705	497	S2027_5	FALSE	9	1095	t.02.04	3374	27984	24610
