onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	10	S3127_1	FALSE	.	27	UNDEFINEDnull	UNDEFINEDnull	UNDEFINEDnull	UNDEFINEDnull
#VALUE!	35	S3127_1	FALSE	.	42	UNDEFINEDnull	UNDEFINEDnull	UNDEFINEDnull	UNDEFINEDnull
20181	263	S3127_1	FALSE	.	49	t.05.01	6573	26705	20132
20512	147	S3127_1	FALSE	.	380	t.05.01	6573	26705	20132
20703	211	S3127_1	FALSE	1	571	t.05.01	6573	26705	20132
20931	516	S3127_1	FALSE	1	799	t.05.01	6573	26705	20132
21464	430	S3127_1	FALSE	1	1332	t.05.01	6573	26705	20132
21908	366	S3127_1	FALSE	2	1776	t.05.01	6573	26705	20132
22295	460	S3127_1	FALSE	3	2163	t.05.01	6573	26705	20132
22774	236	S3127_1	FALSE	4	2642	t.05.01	6573	26705	20132
23026	285	S3127_1	FALSE	6	2894	t.05.01	6573	26705	20132
23332	337	S3127_1	FALSE	7	3200	t.05.01	6573	26705	20132
23683	303	S3127_1	FALSE	8	3551	t.05.01	6573	26705	20132
24058	441	S3127_1	FALSE	.	3926	t.05.01	6573	26705	20132
24505	174	S3127_1	FALSE	1	4373	t.05.01	6573	26705	20132
24700	220	S3127_1	FALSE	2	4568	t.05.01	6573	26705	20132
24931	124	S3127_1	FALSE	1	4799	t.05.01	6573	26705	20132
25079	271	S3127_1	FALSE	3	4947	t.05.01	6573	26705	20132
25371	307	S3127_1	FALSE	2	5239	t.05.01	6573	26705	20132
25699	295	S3127_1	FALSE	3	5567	t.05.01	6573	26705	20132
26012	428	S3127_1	FALSE	4	5880	t.05.01	6573	26705	20132
26462	323	S3127_1	FALSE	6	6330	t.05.01	6573	26705	20132
26803	30	S3127_1	FALSE	7	6671	t.05.01	6573	26705	20132
#VALUE!	83	S3127_1	FALSE	.	14	.	.	.	.
28782	200	S3127_1	FALSE	5	0	t.05.02	4217	32999	28782
29031	139	S3127_1	FALSE	1	249	t.05.02	4217	32999	28782
29193	236	S3127_1	FALSE	1	411	t.05.02	4217	32999	28782
29447	384	S3127_1	FALSE	1	665	t.05.02	4217	32999	28782
29852	413	S3127_1	FALSE	2	1070	t.05.02	4217	32999	28782
30281	304	S3127_1	FALSE	3	1499	t.05.02	4217	32999	28782
30600	453	S3127_1	FALSE	4	1818	t.05.02	4217	32999	28782
31070	305	S3127_1	FALSE	5	2288	t.05.02	4217	32999	28782
31390	299	S3127_1	FALSE	6	2608	t.05.02	4217	32999	28782
31711	221	S3127_1	FALSE	7	2929	t.05.02	4217	32999	28782
31948	259	S3127_1	FALSE	7	3166	t.05.02	4217	32999	28782
32223	280	S3127_1	FALSE	8	3441	t.05.02	4217	32999	28782
32540	367	S3127_1	FALSE	6	3758	t.05.02	4217	32999	28782
32931	147	S3127_1	FALSE	7	4149	t.05.02	4217	32999	28782
#VALUE!	60	S3127_1	FALSE	.	24	.	.	.	.
35015	202	S3127_1	FALSE	7	0	t.05.03	3209	38224	35015
35279	423	S3127_1	FALSE	1	264	t.05.03	3209	38224	35015
35718	241	S3127_1	FALSE	2	703	t.05.03	3209	38224	35015
35979	349	S3127_1	FALSE	4	964	t.05.03	3209	38224	35015
36350	358	S3127_1	FALSE	6	1335	t.05.03	3209	38224	35015
36732	246	S3127_1	FALSE	5	1717	t.05.03	3209	38224	35015
36997	224	S3127_1	FALSE	7	1982	t.05.03	3209	38224	35015
37238	377	S3127_1	FALSE	8	2223	t.05.03	3209	38224	35015
37633	323	S3127_1	FALSE	9	2618	t.05.03	3209	38224	35015
37973	358	S3127_1	FALSE	10	2958	t.05.03	3209	38224	35015
#VALUE!	84	S3127_1	FALSE	.	7	.	.	.	.
39782	138	S3127_1	FALSE	3	0	t.05.04	5464	45246	39782
39929	75	S3127_1	FALSE	3	147	t.05.04	5464	45246	39782
40036	248	S3127_1	FALSE	.	254	t.05.04	5464	45246	39782
40302	467	S3127_1	FALSE	1	520	t.05.04	5464	45246	39782
40794	294	S3127_1	FALSE	1	1012	t.05.04	5464	45246	39782
41105	819	S3127_1	FALSE	1	1323	t.05.04	5464	45246	39782
41937	438	S3127_1	FALSE	.	2155	t.05.04	5464	45246	39782
42399	400	S3127_1	FALSE	3	2617	t.05.04	5464	45246	39782
42817	344	S3127_1	FALSE	4	3035	t.05.04	5464	45246	39782
43170	278	S3127_1	FALSE	5	3388	t.05.04	5464	45246	39782
43462	447	S3127_1	FALSE	6	3680	t.05.04	5464	45246	39782
43926	204	S3127_1	FALSE	8	4144	t.05.04	5464	45246	39782
44148	314	S3127_1	FALSE	8	4366	t.05.04	5464	45246	39782
44477	207	S3127_1	FALSE	10	4695	t.05.04	5464	45246	39782
44701	203	S3127_1	FALSE	9	4919	t.05.04	5464	45246	39782
44925	322	S3127_1	FALSE	11	5143	t.05.04	5464	45246	39782
#VALUE!	79	S3127_1	FALSE	.	9	.	.	.	.
47281	24	S3127_1	FALSE	2	0	t.05.05	4247	51528	47281
47337	189	S3127_1	FALSE	7	56	t.05.05	4247	51528	47281
47572	518	S3127_1	FALSE	1	291	t.05.05	4247	51528	47281
48105	173	S3127_1	FALSE	.	824	t.05.05	4247	51528	47281
48290	305	S3127_1	FALSE	1	1009	t.05.05	4247	51528	47281
48611	353	S3127_1	FALSE	2	1330	t.05.05	4247	51528	47281
48981	253	S3127_1	FALSE	3	1700	t.05.05	4247	51528	47281
49285	31	S3127_1	FALSE	4	2004	t.05.05	4247	51528	47281
49332	230	S3127_1	FALSE	5	2051	t.05.05	4247	51528	47281
49583	30	S3127_1	FALSE	5	2302	t.05.05	4247	51528	47281
49624	55	S3127_1	FALSE	5	2343	t.05.05	4247	51528	47281
49714	270	S3127_1	FALSE	2	2433	t.05.05	4247	51528	47281
50007	237	S3127_1	FALSE	5	2726	t.05.05	4247	51528	47281
50265	295	S3127_1	FALSE	7	2984	t.05.05	4247	51528	47281
50584	344	S3127_1	FALSE	9	3303	t.05.05	4247	51528	47281
50944	254	S3127_1	FALSE	10	3663	t.05.05	4247	51528	47281
51216	349	S3127_1	FALSE	11	3935	t.05.05	4247	51528	47281
#VALUE!	79	S3127_1	FALSE	.	7	.	.	.	.
53548	31	S3127_1	FALSE	3	0	t.05.06	3914	57462	53548
53586	66	S3127_1	FALSE	3	38	t.05.06	3914	57462	53548
53662	95	S3127_1	FALSE	3	114	t.05.06	3914	57462	53548
53796	266	S3127_1	FALSE	1	248	t.05.06	3914	57462	53548
54071	275	S3127_1	FALSE	2	523	t.05.06	3914	57462	53548
54389	296	S3127_1	FALSE	2	841	t.05.06	3914	57462	53548
54709	58	S3127_1	FALSE	4	1161	t.05.06	3914	57462	53548
54806	201	S3127_1	FALSE	1	1258	t.05.06	3914	57462	53548
55038	104	S3127_1	FALSE	.	1490	t.05.06	3914	57462	53548
55148	165	S3127_1	FALSE	1	1600	t.05.06	3914	57462	53548
55321	219	S3127_1	FALSE	1	1773	t.05.06	3914	57462	53548
55577	242	S3127_1	FALSE	2	2029	t.05.06	3914	57462	53548
55839	337	S3127_1	FALSE	4	2291	t.05.06	3914	57462	53548
56199	343	S3127_1	FALSE	6	2651	t.05.06	3914	57462	53548
56558	276	S3127_1	FALSE	7	3010	t.05.06	3914	57462	53548
56851	302	S3127_1	FALSE	8	3303	t.05.06	3914	57462	53548
57172	247	S3127_1	FALSE	10	3624	t.05.06	3914	57462	53548
57439	118	S3127_1	FALSE	12	3891	t.05.06	3914	57462	53548
#VALUE!	85	S3127_1	FALSE	.	7	.	.	.	.
59014	216	S3127_1	FALSE	6	0	t.05.07	2497	61511	59014
59269	574	S3127_1	FALSE	1	255	t.05.07	2497	61511	59014
59863	302	S3127_1	FALSE	4	849	t.05.07	2497	61511	59014
60198	296	S3127_1	FALSE	6	1184	t.05.07	2497	61511	59014
60715	241	S3127_1	FALSE	7	1701	t.05.07	2497	61511	59014
60972	243	S3127_1	FALSE	8	1958	t.05.07	2497	61511	59014
61237	379	S3127_1	FALSE	10	2223	t.05.07	2497	61511	59014
#VALUE!	85	S3127_1	FALSE	.	7	.	.	.	.
63031	211	S3127_1	FALSE	2	0	t.05.08	2991	66023	63031
63276	266	S3127_1	FALSE	1	245	t.05.08	2991	66023	63031
63558	165	S3127_1	FALSE	1	527	t.05.08	2991	66023	63031
63763	108	S3127_1	FALSE	2	732	t.05.08	2991	66023	63031
63919	192	S3127_1	FALSE	2	888	t.05.08	2991	66023	63031
64130	321	S3127_1	FALSE	4	1099	t.05.08	2991	66023	63031
64467	240	S3127_1	FALSE	4	1436	t.05.08	2991	66023	63031
64728	179	S3127_1	FALSE	6	1697	t.05.08	2991	66023	63031
64925	320	S3127_1	FALSE	5	1894	t.05.08	2991	66023	63031
