onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	81	S1041_3	FALSE	.	7	.	.	.	.
18775	314	S1041_3	FALSE	1	0	t.01.01	2483	21258	18775
19096	105	S1041_3	FALSE	1	321	t.01.01	2483	21258	18775
19228	285	S1041_3	FALSE	2	453	t.01.01	2483	21258	18775
19519	372	S1041_3	FALSE	2	744	t.01.01	2483	21258	18775
19910	244	S1041_3	FALSE	3	1135	t.01.01	2483	21258	18775
20177	342	S1041_3	FALSE	5	1402	t.01.01	2483	21258	18775
20540	344	S1041_3	FALSE	6	1765	t.01.01	2483	21258	18775
20903	468	S1041_3	FALSE	6	2128	t.01.01	2483	21258	18775
#VALUE!	83	S1041_3	FALSE	.	7	.	.	.	.
22758	235	S1041_3	FALSE	1	0	t.01.02	3283	26041	22758
23014	372	S1041_3	FALSE	1	256	t.01.02	3283	26041	22758
23409	202	S1041_3	FALSE	2	651	t.01.02	3283	26041	22758
23631	176	S1041_3	FALSE	3	873	t.01.02	3283	26041	22758
23831	156	S1041_3	FALSE	4	1073	t.01.02	3283	26041	22758
24061	180	S1041_3	FALSE	4	1303	t.01.02	3283	26041	22758
24521	43	S1041_3	FALSE	5	1763	t.01.02	3283	26041	22758
24591	92	S1041_3	FALSE	6	1833	t.01.02	3283	26041	22758
24700	141	S1041_3	FALSE	6	1942	t.01.02	3283	26041	22758
24865	283	S1041_3	FALSE	7	2107	t.01.02	3283	26041	22758
25174	298	S1041_3	FALSE	10	2416	t.01.02	3283	26041	22758
25514	298	S1041_3	FALSE	6	2756	t.01.02	3283	26041	22758
25836	304	S1041_3	FALSE	5	3078	t.01.02	3283	26041	22758
#VALUE!	37	S1041_3	FALSE	.	7	.	.	.	.
27569	174	S1041_3	FALSE	.	28	t.01.03	5061	32602	27541
27812	155	S1041_3	FALSE	3	271	t.01.03	5061	32602	27541
27999	860	S1041_3	FALSE	1	458	t.01.03	5061	32602	27541
28873	528	S1041_3	FALSE	1	1332	t.01.03	5061	32602	27541
29410	209	S1041_3	FALSE	1	1869	t.01.03	5061	32602	27541
29642	277	S1041_3	FALSE	3	2101	t.01.03	5061	32602	27541
29938	314	S1041_3	FALSE	2	2397	t.01.03	5061	32602	27541
30265	318	S1041_3	FALSE	1	2724	t.01.03	5061	32602	27541
30627	602	S1041_3	FALSE	3	3086	t.01.03	5061	32602	27541
31250	208	S1041_3	FALSE	4	3709	t.01.03	5061	32602	27541
31483	310	S1041_3	FALSE	5	3942	t.01.03	5061	32602	27541
31816	146	S1041_3	FALSE	6	4275	t.01.03	5061	32602	27541
31985	162	S1041_3	FALSE	7	4444	t.01.03	5061	32602	27541
32170	195	S1041_3	FALSE	8	4629	t.01.03	5061	32602	27541
32381	186	S1041_3	FALSE	9	4840	t.01.03	5061	32602	27541
32586	57	S1041_3	FALSE	10	5045	t.01.03	5061	32602	27541
32650	44	S1041_3	FALSE	10	5109	t.01.03	5061	32602	27541
#VALUE!	81	S1041_3	FALSE	.	7	.	.	.	.
34141	462	S1041_3	FALSE	2	0	t.01.04	2482	36623	34141
34622	141	S1041_3	FALSE	2	481	t.01.04	2482	36623	34141
34782	268	S1041_3	FALSE	3	641	t.01.04	2482	36623	34141
35076	202	S1041_3	FALSE	5	935	t.01.04	2482	36623	34141
35302	294	S1041_3	FALSE	7	1161	t.01.04	2482	36623	34141
35632	202	S1041_3	FALSE	10	1491	t.01.04	2482	36623	34141
35859	326	S1041_3	FALSE	11	1718	t.01.04	2482	36623	34141
36285	207	S1041_3	FALSE	9	2144	t.01.04	2482	36623	34141
36508	215	S1041_3	FALSE	8	2367	t.01.04	2482	36623	34141
#VALUE!	79	S1041_3	FALSE	.	7	.	.	.	.
38641	357	S1041_3	FALSE	1	0	t.01.05	2437	41078	38641
39023	201	S1041_3	FALSE	3	382	t.01.05	2437	41078	38641
39243	293	S1041_3	FALSE	4	602	t.01.05	2437	41078	38641
39563	131	S1041_3	FALSE	5	922	t.01.05	2437	41078	38641
39717	255	S1041_3	FALSE	7	1076	t.01.05	2437	41078	38641
39992	333	S1041_3	FALSE	8	1351	t.01.05	2437	41078	38641
40347	168	S1041_3	FALSE	10	1706	t.01.05	2437	41078	38641
40550	90	S1041_3	FALSE	10	1909	t.01.05	2437	41078	38641
40673	222	S1041_3	FALSE	12	2032	t.01.05	2437	41078	38641
40923	240	S1041_3	FALSE	13	2282	t.01.05	2437	41078	38641
#VALUE!	85	S1041_3	FALSE	.	7	.	.	.	.
42591	823	S1041_3	FALSE	2	0	t.01.06	5377	47968	42591
43430	356	S1041_3	FALSE	1	839	t.01.06	5377	47968	42591
43812	184	S1041_3	FALSE	2	1221	t.01.06	5377	47968	42591
44017	351	S1041_3	FALSE	3	1426	t.01.06	5377	47968	42591
44388	346	S1041_3	FALSE	5	1797	t.01.06	5377	47968	42591
44755	117	S1041_3	FALSE	6	2164	t.01.06	5377	47968	42591
44894	629	S1041_3	FALSE	5	2303	t.01.06	5377	47968	42591
45533	397	S1041_3	FALSE	5	2942	t.01.06	5377	47968	42591
45938	178	S1041_3	FALSE	5	3347	t.01.06	5377	47968	42591
46138	231	S1041_3	FALSE	6	3547	t.01.06	5377	47968	42591
46388	292	S1041_3	FALSE	5	3797	t.01.06	5377	47968	42591
46703	512	S1041_3	FALSE	6	4112	t.01.06	5377	47968	42591
47248	320	S1041_3	FALSE	7	4657	t.01.06	5377	47968	42591
47592	154	S1041_3	FALSE	9	5001	t.01.06	5377	47968	42591
47775	288	S1041_3	FALSE	10	5184	t.01.06	5377	47968	42591
#VALUE!	83	S1041_3	FALSE	.	7	.	.	.	.
49507	457	S1041_3	FALSE	2	0	t.01.07	3747	53254	49507
49989	410	S1041_3	FALSE	3	482	t.01.07	3747	53254	49507
50425	259	S1041_3	FALSE	5	918	t.01.07	3747	53254	49507
50697	189	S1041_3	FALSE	4	1190	t.01.07	3747	53254	49507
50913	262	S1041_3	FALSE	6	1406	t.01.07	3747	53254	49507
51203	293	S1041_3	FALSE	7	1696	t.01.07	3747	53254	49507
51510	424	S1041_3	FALSE	7	2003	t.01.07	3747	53254	49507
51956	285	S1041_3	FALSE	9	2449	t.01.07	3747	53254	49507
52267	310	S1041_3	FALSE	10	2760	t.01.07	3747	53254	49507
52630	205	S1041_3	FALSE	6	3123	t.01.07	3747	53254	49507
52849	384	S1041_3	FALSE	5	3342	t.01.07	3747	53254	49507
53259	92	S1041_3	FALSE	6	3752	t.01.07	3747	53254	49507
#VALUE!	53	S1041_3	FALSE	.	33	.	.	.	.
54791	214	S1041_3	FALSE	.	0	t.01.08	3191	57982	54791
55063	187	S1041_3	FALSE	5	272	t.01.08	3191	57982	54791
55299	629	S1041_3	FALSE	1	508	t.01.08	3191	57982	54791
55935	93	S1041_3	FALSE	1	1144	t.01.08	3191	57982	54791
56056	343	S1041_3	FALSE	4	1265	t.01.08	3191	57982	54791
56431	213	S1041_3	FALSE	6	1640	t.01.08	3191	57982	54791
56663	183	S1041_3	FALSE	7	1872	t.01.08	3191	57982	54791
56872	347	S1041_3	FALSE	5	2081	t.01.08	3191	57982	54791
57273	240	S1041_3	FALSE	8	2482	t.01.08	3191	57982	54791
57548	167	S1041_3	FALSE	10	2757	t.01.08	3191	57982	54791
57735	357	S1041_3	FALSE	10	2944	t.01.08	3191	57982	54791
#VALUE!	83	S1041_3	FALSE	.	7	.	.	.	.
59507	253	S1041_3	FALSE	2	0	t.01.09	3976	63483	59507
59777	147	S1041_3	FALSE	2	270	t.01.09	3976	63483	59507
59942	282	S1041_3	FALSE	1	435	t.01.09	3976	63483	59507
60252	360	S1041_3	FALSE	4	745	t.01.09	3976	63483	59507
60646	467	S1041_3	FALSE	5	1139	t.01.09	3976	63483	59507
61143	215	S1041_3	FALSE	5	1636	t.01.09	3976	63483	59507
61380	462	S1041_3	FALSE	6	1873	t.01.09	3976	63483	59507
61869	495	S1041_3	FALSE	7	2362	t.01.09	3976	63483	59507
62386	395	S1041_3	FALSE	8	2879	t.01.09	3976	63483	59507
62808	295	S1041_3	FALSE	10	3301	t.01.09	3976	63483	59507
63123	459	S1041_3	FALSE	9	3616	t.01.09	3976	63483	59507
#VALUE!	81	S1041_3	FALSE	.	7	.	.	.	.
65024	227	S1041_3	FALSE	.	0	t.01.10	2168	67192	65024
65312	188	S1041_3	FALSE	3	288	t.01.10	2168	67192	65024
