onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	80	S1041_5	FALSE	.	7	.	.	.	.
18274	269	S1041_5	FALSE	.	0	t.03.01	4808	23082	18274
18561	147	S1041_5	FALSE	.	287	t.03.01	4808	23082	18274
18727	538	S1041_5	FALSE	1	453	t.03.01	4808	23082	18274
19281	198	S1041_5	FALSE	.	1007	t.03.01	4808	23082	18274
19520	297	S1041_5	FALSE	2	1246	t.03.01	4808	23082	18274
19844	400	S1041_5	FALSE	4	1570	t.03.01	4808	23082	18274
20266	204	S1041_5	FALSE	5	1992	t.03.01	4808	23082	18274
20488	330	S1041_5	FALSE	6	2214	t.03.01	4808	23082	18274
20840	406	S1041_5	FALSE	4	2566	t.03.01	4808	23082	18274
21266	163	S1041_5	FALSE	6	2992	t.03.01	4808	23082	18274
21468	440	S1041_5	FALSE	7	3194	t.03.01	4808	23082	18274
21929	268	S1041_5	FALSE	8	3655	t.03.01	4808	23082	18274
22217	462	S1041_5	FALSE	8	3943	t.03.01	4808	23082	18274
22686	134	S1041_5	FALSE	8	4412	t.03.01	4808	23082	18274
22850	300	S1041_5	FALSE	6	4576	t.03.01	4808	23082	18274
23157	48	S1041_5	FALSE	6	4883	t.03.01	4808	23082	18274
#VALUE!	21	S1041_5	FALSE	.	7	.	.	.	.
#VALUE!	35	S1041_5	FALSE	.	53	.	.	.	.
24624	209	S1041_5	FALSE	1	0	t.03.02	6233	30857	24624
24855	277	S1041_5	FALSE	1	231	t.03.02	6233	30857	24624
25173	295	S1041_5	FALSE	3	549	t.03.02	6233	30857	24624
25487	240	S1041_5	FALSE	2	863	t.03.02	6233	30857	24624
25749	595	S1041_5	FALSE	3	1125	t.03.02	6233	30857	24624
26360	253	S1041_5	FALSE	3	1736	t.03.02	6233	30857	24624
26631	278	S1041_5	FALSE	3	2007	t.03.02	6233	30857	24624
26933	209	S1041_5	FALSE	4	2309	t.03.02	6233	30857	24624
27164	361	S1041_5	FALSE	5	2540	t.03.02	6233	30857	24624
27543	226	S1041_5	FALSE	6	2919	t.03.02	6233	30857	24624
27790	289	S1041_5	FALSE	7	3166	t.03.02	6233	30857	24624
28099	288	S1041_5	FALSE	5	3475	t.03.02	6233	30857	24624
28410	767	S1041_5	FALSE	7	3786	t.03.02	6233	30857	24624
29191	365	S1041_5	FALSE	8	4567	t.03.02	6233	30857	24624
