onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	42	S3106_2	FALSE	.	49	.	.	.	.
20024	412	S3106_2	FALSE	2	0	t.03.01	5015	25039	20024
20456	353	S3106_2	FALSE	2	432	t.03.01	5015	25039	20024
20834	162	S3106_2	FALSE	2	810	t.03.01	5015	25039	20024
21020	198	S3106_2	FALSE	3	996	t.03.01	5015	25039	20024
21227	224	S3106_2	FALSE	3	1203	t.03.01	5015	25039	20024
21471	326	S3106_2	FALSE	4	1447	t.03.01	5015	25039	20024
21805	170	S3106_2	FALSE	4	1781	t.03.01	5015	25039	20024
22001	281	S3106_2	FALSE	6	1977	t.03.01	5015	25039	20024
22299	450	S3106_2	FALSE	6	2275	t.03.01	5015	25039	20024
22775	186	S3106_2	FALSE	6	2751	t.03.01	5015	25039	20024
22983	207	S3106_2	FALSE	6	2959	t.03.01	5015	25039	20024
23216	153	S3106_2	FALSE	8	3192	t.03.01	5015	25039	20024
23384	834	S3106_2	FALSE	8	3360	t.03.01	5015	25039	20024
24232	71	S3106_2	FALSE	8	4208	t.03.01	5015	25039	20024
24320	394	S3106_2	FALSE	8	4296	t.03.01	5015	25039	20024
24753	219	S3106_2	FALSE	6	4729	t.03.01	5015	25039	20024
24985	178	S3106_2	FALSE	6	4961	t.03.01	5015	25039	20024
#VALUE!	83	S3106_2	FALSE	.	7	.	.	.	.
26991	214	S3106_2	FALSE	1	0	t.03.02	3200	30191	26991
27211	147	S3106_2	FALSE	1	220	t.03.02	3200	30191	26991
27375	96	S3106_2	FALSE	1	384	t.03.02	3200	30191	26991
27775	407	S3106_2	FALSE	3	784	t.03.02	3200	30191	26991
28208	230	S3106_2	FALSE	3	1217	t.03.02	3200	30191	26991
28457	102	S3106_2	FALSE	4	1466	t.03.02	3200	30191	26991
28619	81	S3106_2	FALSE	5	1628	t.03.02	3200	30191	26991
28725	104	S3106_2	FALSE	5	1734	t.03.02	3200	30191	26991
