onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
#VALUE!	83	S3011_3	FALSE	.	7	.	.	.	.
19460	340	S3011_3	FALSE	.	0	t.01.01	3515	22975	19460
19819	182	S3011_3	FALSE	1	359	t.01.01	3515	22975	19460
20024	270	S3011_3	FALSE	2	564	t.01.01	3515	22975	19460
20326	312	S3011_3	FALSE	.	866	t.01.01	3515	22975	19460
20669	470	S3011_3	FALSE	2	1209	t.01.01	3515	22975	19460
21161	140	S3011_3	FALSE	3	1701	t.01.01	3515	22975	19460
21329	161	S3011_3	FALSE	1	1869	t.01.01	3515	22975	19460
21515	251	S3011_3	FALSE	4	2055	t.01.01	3515	22975	19460
21790	243	S3011_3	FALSE	6	2330	t.01.01	3515	22975	19460
22043	332	S3011_3	FALSE	.	2583	t.01.01	3515	22975	19460
22398	696	S3011_3	FALSE	7	2938	t.01.01	3515	22975	19460
#VALUE!	85	S3011_3	FALSE	.	7	.	.	.	.
24393	220	S3011_3	FALSE	1	0	t.01.02	2711	27104	24393
24632	348	S3011_3	FALSE	1	239	t.01.02	2711	27104	24393
25001	202	S3011_3	FALSE	2	608	t.01.02	2711	27104	24393
25224	203	S3011_3	FALSE	4	831	t.01.02	2711	27104	24393
25450	233	S3011_3	FALSE	4	1057	t.01.02	2711	27104	24393
25706	223	S3011_3	FALSE	5	1313	t.01.02	2711	27104	24393
25953	254	S3011_3	FALSE	7	1560	t.01.02	2711	27104	24393
26239	230	S3011_3	FALSE	8	1846	t.01.02	2711	27104	24393
26491	297	S3011_3	FALSE	10	2098	t.01.02	2711	27104	24393
26810	196	S3011_3	FALSE	10	2417	t.01.02	2711	27104	24393
27033	172	S3011_3	FALSE	7	2640	t.01.02	2711	27104	24393
#VALUE!	83	S3011_3	FALSE	.	7	.	.	.	.
28543	88	S3011_3	FALSE	.	0	t.01.03	3355	31898	28543
28656	271	S3011_3	FALSE	2	113	t.01.03	3355	31898	28543
28950	226	S3011_3	FALSE	.	407	t.01.03	3355	31898	28543
29200	85	S3011_3	FALSE	1	657	t.01.03	3355	31898	28543
29318	235	S3011_3	FALSE	3	775	t.01.03	3355	31898	28543
29571	209	S3011_3	FALSE	4	1028	t.01.03	3355	31898	28543
29802	284	S3011_3	FALSE	5	1259	t.01.03	3355	31898	28543
30120	295	S3011_3	FALSE	3	1577	t.01.03	3355	31898	28543
30472	169	S3011_3	FALSE	8	1929	t.01.03	3355	31898	28543
30661	253	S3011_3	FALSE	6	2118	t.01.03	3355	31898	28543
30937	97	S3011_3	FALSE	7	2394	t.01.03	3355	31898	28543
31058	284	S3011_3	FALSE	8	2515	t.01.03	3355	31898	28543
31363	492	S3011_3	FALSE	10	2820	t.01.03	3355	31898	28543
31871	121	S3011_3	FALSE	11	3328	t.01.03	3355	31898	28543
#VALUE!	79	S3011_3	FALSE	.	7	.	.	.	.
33310	50	S3011_3	FALSE	1	0	t.01.04	2290	35601	33310
33386	214	S3011_3	FALSE	3	76	t.01.04	2290	35601	33310
33640	312	S3011_3	FALSE	1	330	t.01.04	2290	35601	33310
